0,1,2,3,4,5,6,7,8
CCC,CCC,CCC,CCC,CCC,BBC,BBB,CCB,AAB
CCB,CCC,CCC,CCB,CCC,BCB,BBB,CBB,ABB
CBB,CCC,CCC,CBB,CCC,CBB,BBB,BBB,BBC
BBB,CCC,CCC,BBC,CCC,BBB,BBB,BBA,BCB
BBB,CCC,CCC,BCC,CCC,BBB,BBB,BAC,CBC
BBC,CCC,CCC,CCB,CCC,BBA,BBB,ACA,BCC
BCC,CCC,CCC,CBC,CCB,BAB,BBC,CAB,CCB
CCC,CCC,CCB,BCC,CBB,ABA,BCB,ABB,CBB
CCC,CCC,CBB,CCB,BBB,BAB,CBB,BBB,BBC
CCC,CCC,BBB,CBC,BBB,ABB,BBB,BBB,BCB
CCC,CCC,BBB,BCB,BBB,BBB,BBB,BBB,CBB
CCC,CCC,BBB,CBC,BBA,BBB,BBB,BBA,BBA
CCC,CCC,BBB,BCB,BAA,BBC,BBB,BAB,BAC
CCC,CCC,BBB,CBB,AAA,BCC,BBC,ABB,ACA
CCC,CCC,BBA,BBC,AAA,CCB,BCC,BBA,CAA
CCC,CCC,BAA,BCB,AAA,CBB,CCC,BAA,AAA
CCB,CCC,AAA,CBA,AAA,BBC,CCC,AAA,AAA
CBB,CCC,AAA,BAA,AAA,BCB,CCC,AAA,AAB
BBB,CCC,AAA,AAB,AAA,CBC,CCC,AAC,ABB
BBB,CCC,AAB,ABB,AAB,BCB,CCB,ACB,BBC
BBA,CCC,ABB,BBC,ABA,CBB,CBA,CBC,BCB
BAB,CCC,BBB,BCB,BAB,BBB,BAA,BCB,CBB
ABA,CCC,BBB,CBC,ABB,BBB,AAA,CBB,BBB
BAB,CCC,BBB,BCB,BBB,BBB,AAB,BBB,BBC
ABB,CCC,BBB,CBB,BBA,BBA,ABB,BBA,BCC
BBA,CCC,BBA,BBB,BAC,BAA,BBB,BAB,CCB
BAB,CCC,BAB,BBB,ACC,AAA,BBB,ABA,CBB
ABB,CCC,ABC,BBB,CCC,AAB,BBB,BAA,BBB
BBB,CCC,BCB,BBA,CCB,ABA,BBA,AAA,BBC
BBB,CCC,CBA,BAA,CBB,BAC,BAC,AAB,BCB
BBB,CCC,BAB,AAA,BBB,ACA,ACC,ABB,CBB
BBB,CCC,ABA,AAB,BBC,CAB,CCC,BBB,BBB
BBB,CCC,BAA,ABB,BCB,ABA,CCB,BBB,BBC
BBA,CCC,AAA,BBA,CBB,BAA,CBB,BBC,BCB
BAA,CCC,AAA,BAB,BBB,AAA,BBB,BCA,CBB
AAB,CCC,AAA,ABB,BBB,AAB,BBB,CAB,BBB
ABA,CCC,AAA,BBB,BBA,ABB,BBB,ABB,BBB
BAC,CCC,AAB,BBB,BAA,BBC,BBB,BBB,BBA
ACB,CCC,ABB,BBA,AAB,BCB,BBB,BBB,BAC
CBB,CCC,BBB,BAB,ABB,CBC,BBB,BBB,ACB
BBB,CCC,BBB,ABB,BBA,BCB,BBB,BBB,CBB
BBB,CCC,BBC,BBA,BAB,CBA,BBB,BBB,BBC
BBB,CCC,BCB,BAA,ABA,BAB,BBC,BBC,BCA
BBB,CCC,CBC,AAA,BAA,ABC,BCC,BCB,CAA
BBA,CCC,BCC,AAA,AAA,BCB,CCB,CBC,AAA
BAA,CCC,CCC,AAA,AAA,CBB,CBA,BCA,AAA
AAA,CCC,CCC,AAA,AAB,BBC,BAA,CAA,AAA
AAA,CCC,CCC,AAA,ABB,BCB,AAA,AAA,AAA
AAB,CCC,CCC,AAB,BBB,CBB,AAA,AAA,AAA
ABB,CCC,CCB,ABC,BBB,BBA,AAA,AAB,AAB
BBB,CCC,CBB,BCC,BBC,BAA,AAB,ABB,ABC
BBB,CCC,BBB,CCB,BCB,AAA,ABB,BBB,BCC
BBB,CCC,BBB,CBC,CBC,AAA,BBB,BBB,CCB
BBB,CCC,BBA,BCB,BCB,AAA,BBB,BBB,CBB
BBB,CCC,BAA,CBB,CBC,AAB,BBC,BBB,BBB
BBC,CCC,AAA,BBB,BCA,ABB,BCC,BBA,BBB
BCC,CCC,AAA,BBB,CAB,BBC,CCC,BAB,BBB
CCC,CCC,AAA,BBA,ABA,BCB,CCB,ABA,BBB
CCC,CCC,AAA,BAA,BAB,CBB,CBC,BAA,BBA
CCB,CCC,AAA,AAB,ABB,BBC,BCB,AAA,BAA
CBB,CCC,AAB,ABA,BBA,BCC,CBC,AAA,AAB
BBB,CCC,ABB,BAB,BAC,CCB,BCB,AAB,ABA
BBB,CCC,BBC,ABA,ACA,CBB,CBC,ABC,BAB
BBB,CCC,BCC,BAA,CAA,BBC,BCB,BCB,ABB
BBB,CCC,CCB,AAB,AAB,BCC,CBB,CBA,BBB
BBB,CCC,CBB,ABB,ABA,CCB,BBA,BAC,BBB
BBB,CCC,BBA,BBA,BAB,CBB,BAB,ACC,BBC
BBB,CCC,BAA,BAB,ABA,BBC,ABB,CCB,BCC
BBC,CCC,AAA,ABC,BAA,BCA,BBB,CBB,CCB
BCB,CCC,AAA,BCB,AAB,CAB,BBA,BBA,CBB
CBB,CCC,AAA,CBC,ABC,ABB,BAA,BAA,BBB
BBB,CCC,AAA,BCC,BCB,BBA,AAA,AAA,BBA
BBA,CCC,AAA,CCC,CBB,BAA,AAA,AAB,BAA
BAB,CCC,AAA,CCB,BBB,AAA,AAC,ABB,AAA
ABB,CCC,AAB,CBB,BBC,AAB,ACC,BBC,AAB
BBB,CCC,ABB,BBA,BCC,ABA,CCC,BCC,ABB
BBC,CCC,BBB,BAA,CCA,BAA,CCA,CCC,BBC
BCA,CCC,BBA,AAA,CAB,AAA,CAA,CCC,BCC
CAA,CCC,BAA,AAA,ABC,AAA,AAA,CCA,CCC
AAA,CCC,AAA,AAA,BCC,AAA,AAA,CAA,CCC
AAA,CCC,AAA,AAA,CCC,AAA,AAA,AAA,CCC
AAA,CCC,AAA,AAA,CCC,AAA,AAA,AAA,CCC
AAA,CCC,AAA,AAA,CCC,AAA,AAA,AAA,CCB
AAA,CCC,AAA,AAA,CCB,AAA,AAA,AAA,CBB
AAA,CCC,AAA,AAA,CBB,AAA,AAA,AAA,BBA
AAA,CCC,AAA,AAA,BBB,AAA,AAA,AAA,BAA
AAA,CCC,AAA,AAA,BBB,AAA,AAA,AAA,AAA
AAB,CCC,AAA,AAA,BBB,AAA,AAA,AAA,AAA
ABB,CCC,AAA,AAA,BBB,AAA,AAB,AAA,AAA
BBB,CCC,AAA,AAA,BBA,AAB,ABB,AAA,AAA
BBB,CCC,AAA,AAB,BAA,ABB,BBB,AAB,AAA
BBC,CCC,AAB,ABB,AAA,BBB,BBC,ABB,AAB
BCC,CCC,ABB,BBB,AAA,BBC,BCC,BBC,ABB
CCC,CCC,BBC,BBC,AAB,BCC,CCC,BCC,BBB
CCC,CCC,BCC,BCC,ABB,CCC,CCC,CCC,BBB
CCC,CCC,CCC,CCC,BBB,CCC,CCC,CCC,BBC
CCC,CCC,CCC,CCC,BBB,CCC,CCC,CCC,BCC
CCC,CCC,CCC,CCC,BBB,CCC,CCC,CCC,CCC
CCC,CCC,CCC,CCC,BBB,CCC,CCC,CCC,CCC
CCC,CCC,CCC,CCC,BBB,CCC,CCC,CCC,CCC
CCC,CCC,CCC,CCC,BBB,CCC,CCC,CCC,CCC
CCC,CCC,CCC,CCC,BBA,CCC,CCC,CCB,CCC
CCC,CCC,CCC,CCC,BAA,CCC,CCC,CBC,CCC
CCC,CCC,CCC,CCC,AAA,CCC,CCC,BCC,CCB
CCC,CCC,CCC,CCC,AAB,CCC,CCC,CCC,CBC
CCC,CCC,CCC,CCC,ABB,CCC,CCC,CCC,BCC
CCC,CCC,CCC,CCC,BBB,CCC,CCC,CCC,CCC
CCC,CCC,CCC,CCC,BBB,CCC,CCC,CCC,CCB
CCC,CCC,CCC,CCC,BBC,CCC,CCC,CCC,CBB
CCC,CCC,CCC,CCC,BCA,CCC,CCC,CCC,BBB
CCC,CCC,CCC,CCC,CAA,CCC,CCC,CCC,BBC
CCB,CCC,CCC,CCC,AAB,CCC,CCC,CCC,BCB
CBC,CCC,CCC,CCC,ABB,CCC,CCC,CCC,CBB
BCC,CCC,CCC,CCC,BBB,CCC,CCC,CCC,BBB
CCC,CCC,CCC,CCB,BBA,CCC,CCC,CCB,BBC
CCC,CCC,CCC,CBB,BAB,CCC,CCC,CBC,BCC
CCB,CCC,CCC,BBB,ABA,CCC,CCC,BCC,CCB
CBB,CCC,CCB,BBB,BAA,CCC,CCB,CCB,CBA
BBC,CCC,CBB,BBB,AAA,CCC,CBB,CBC,BAA
BCC,CCC,BBB,BBC,AAA,CCC,BBC,BCC,AAA
CCC,CCC,BBB,BCB,AAA,CCC,BCC,CCC,AAA
CCB,CCC,BBB,CBC,AAA,CCC,CCC,CCC,AAB
CBA,CCC,BBC,BCB,AAA,CCC,CCB,CCC,ABB
BAC,CCC,BCC,CBC,AAB,CCC,CBB,CCB,BBB
ACC,CCC,CCC,BCC,ABB,CCC,BBB,CBB,BBB
CCC,CCC,CCC,CCC,BBB,CCC,BBC,BBB,BBA
CCC,CCC,CCB,CCC,BBB,CCB,BCB,BBB,BAA
CCB,CCC,CBB,CCC,BBB,CBB,CBC,BBA,AAA
CBB,CCC,BBC,CCC,BBB,BBA,BCB,BAA,AAA
BBB,CCC,BCB,CCC,BBB,BAA,CBA,AAB,AAA
BBB,CCC,CBB,CCB,BBB,AAB,BAC,ABB,AAA
BBB,CCC,BBB,CBC,BBA,ABB,ACB,BBC,AAA
BBB,CCC,BBC,BCC,BAB,BBB,CBC,BCC,AAA
BBB,CCC,BCC,CCC,ABB,BBB,BCB,CCB,AAA
BBC,CCC,CCB,CCC,BBC,BBA,CBB,CBB,AAB
BCB,CCC,CBB,CCC,BCB,BAA,BBC,BBA,ABB
CBB,CCC,BBA,CCB,CBC,AAB,BCB,BAA,BBB
BBB,CCC,BAA,CBB,BCB,ABB,CBB,AAB,BBB
BBB,CCC,AAA,BBB,CBB,BBB,BBB,ABA,BBB
BBB,CCC,AAA,BBB,BBB,BBB,BBA,BAA,BBA
BBC,CCC,AAA,BBB,BBC,BBB,BAA,AAB,BAB
BCB,CCC,AAA,BBA,BCB,BBB,AAA,ABA,ABC
CBB,CCC,AAB,BAA,CBB,BBB,AAA,BAA,BCB
BBB,CCC,ABB,AAA,BBA,BBB,AAA,AAB,CBA
BBB,CCC,BBB,AAB,BAA,BBB,AAA,ABB,BAC
BBA,CCC,BBB,ABB,AAB,BBB,AAA,BBB,ACC
BAA,CCC,BBB,BBB,ABB,BBA,AAA,BBB,CCC
AAA,CCC,BBB,BBA,BBA,BAA,AAA,BBB,CCB
AAB,CCC,BBC,BAA,BAB,AAA,AAA,BBB,CBC
ABA,CCC,BCB,AAA,ABB,AAB,AAB,BBA,BCB
BAA,CCC,CBB,AAB,BBB,ABA,ABB,BAC,CBC
AAB,CCC,BBB,ABC,BBB,BAB,BBC,ACC,BCC
ABA,CCC,BBB,BCB,BBC,ABA,BCB,CCC,CCB
BAC,CCC,BBC,CBB,BCC,BAB,CBC,CCC,CBB
ACA,CCC,BCC,BBB,CCC,ABC,BCC,CCB,BBB
CAC,CCC,CCB,BBC,CCC,BCC,CCC,CBB,BBB
ACB,CCC,CBA,BCC,CCC,CCC,CCB,BBB,BBB
CBA,CCC,BAA,CCB,CCB,CCB,CBB,BBC,BBB
BAB,CCC,AAA,CBB,CBB,CBB,BBC,BCB,BBB
ABA,CCC,AAB,BBB,BBB,BBC,BCC,CBB,BBA
BAA,CCC,ABB,BBB,BBC,BCB,CCB,BBA,BAA
AAB,CCC,BBA,BBA,BCB,CBA,CBB,BAB,AAB
ABA,CCC,BAB,BAC,CBC,BAA,BBB,ABB,ABA
BAB,CCC,ABB,ACC,BCC,AAA,BBB,BBB,BAA
ABB,CCC,BBA,CCB,CCB,AAA,BBB,BBB,AAB
BBB,CCC,BAA,CBB,CBB,AAB,BBB,BBA,ABA
BBC,CCC,AAA,BBB,BBC,ABB,BBB,BAB,BAB
BCB,CCC,AAA,BBC,BCB,BBA,BBA,ABA,ABA
CBB,CCC,AAA,BCB,CBA,BAB,BAB,BAA,BAC
BBB,CCC,AAB,CBB,BAA,ABB,ABA,AAB,ACB
BBB,CCC,ABB,BBA,AAB,BBB,BAB,ABB,CBC
BBA,CCC,BBB,BAA,ABB,BBB,ABB,BBC,BCB
BAC,CCC,BBB,AAB,BBB,BBB,BBA,BCC,CBC
ACC,CCC,BBB,ABB,BBA,BBB,BAA,CCC,BCC
CCC,CCC,BBC,BBB,BAB,BBC,AAB,CCC,CCB
CCC,CCC,BCC,BBA,ABB,BCB,ABB,CCB,CBB
CCA,CCC,CCC,BAA,BBB,CBC,BBC,CBB,BBB
CAC,CCC,CCC,AAA,BBC,BCB,BCC,BBB,BBB
ACC,CCC,CCC,AAA,BCC,CBC,CCB,BBB,BBB
CCC,CCC,CCC,AAA,CCC,BCC,CBC,BBB,BBA
CCC,CCC,CCC,AAA,CCC,CCC,BCC,BBC,BAA
CCB,CCC,CCC,AAA,CCC,CCB,CCC,BCB,AAB
CBB,CCC,CCC,AAB,CCB,CBC,CCC,CBB,ABB
BBB,CCC,CCC,ABA,CBB,BCC,CCC,BBB,BBA
BBA,CCC,CCC,BAA,BBA,CCA,CCA,BBC,BAC
BAA,CCC,CCA,AAA,BAA,CAA,CAA,BCC,ACC
AAA,CCC,CAA,AAA,AAA,AAA,AAA,CCC,CCC
AAA,CCC,AAA,AAA,AAA,AAA,AAA,CCC,CCC
AAA,CCC,AAA,AAA,AAA,AAA,AAA,CCC,CCC
AAA,CCC,AAA,AAA,AAB,AAA,AAA,CCC,CCC
AAA,CCC,AAA,AAA,ABC,AAA,AAA,CCC,CCC
AAA,CCC,AAA,AAA,BCC,AAA,AAA,CCC,CCC
AAA,CCC,AAB,AAA,CCC,AAA,AAA,CCC,CCC
AAA,CCC,ABA,AAA,CCC,AAA,AAA,CCC,CCA
AAB,CCC,BAB,AAA,CCC,AAA,AAA,CCC,CAA
ABB,CCC,ABB,AAA,CCB,AAA,AAB,CCC,AAA
BBB,CCC,BBB,AAA,CBB,AAA,ABB,CCC,AAA
BBC,CCC,BBB,AAA,BBB,AAB,BBB,CCC,AAA
BCC,CCC,BBC,AAA,BBB,ABB,BBC,CCC,AAA
CCC,CCC,BCC,AAB,BBA,BBB,BCC,CCC,AAB
CCC,CCC,CCC,ABB,BAA,BBC,CCC,CCB,ABB
CCC,CCC,CCB,BBB,AAA,BCC,CCC,CBA,BBB
CCC,CCC,CBB,BBC,AAB,CCC,CCC,BAA,BBB
CCC,CCC,BBB,BCC,ABB,CCC,CCC,AAA,BBC
CCC,CCC,BBC,CCC,BBB,CCC,CCB,AAA,BCC
CCC,CCC,BCB,CCC,BBB,CCC,CBB,AAA,CCC
CCC,CCC,CBC,CCC,BBB,CCC,BBB,AAA,CCB
CCC,CCC,BCC,CCC,BBC,CCC,BBB,AAA,CBB
CCC,CCC,CCC,CCC,BCC,CCC,BBB,AAA,BBB
CCC,CCC,CCC,CCC,CCC,CCC,BBB,AAA,BBB
CCC,CCC,CCC,CCC,CCC,CCC,BBB,AAA,BBB
CCC,CCC,CCC,CCC,CCC,CCC,BBB,AAA,BBA
CCC,CCC,CCC,CCC,CCC,CCC,BBB,AAA,BAA
CCC,CCC,CCC,CCC,CCC,CCC,BBA,AAA,AAA
CCC,CCC,CCC,CCC,CCC,CCC,BAB,AAA,AAB
CCC,CCC,CCC,CCC,CCC,CCC,ABA,AAA,ABB
CCC,CCC,CCC,CCC,CCC,CCC,BAA,AAA,BBB
CCC,CCC,CCC,CCC,CCC,CCC,AAA,AAA,BBA
CCC,CCC,CCC,CCC,CCC,CCC,AAB,AAA,BAA
CCC,CCC,CCC,CCC,CCC,CCC,ABA,AAA,AAB
CCC,CCC,CCC,CCC,CCC,CCC,BAB,AAB,ABB
CCC,CCC,CCC,CCC,CCB,CCC,ABB,ABB,BBB
CCC,CCC,CCC,CCC,CBB,CCB,BBB,BBB,BBB
CCC,CCC,CCC,CCC,BBB,CBB,BBB,BBB,BBB
CCC,CCC,CCB,CCC,BBB,BBC,BBB,BBB,BBC
CCC,CCC,CBC,CCC,BBA,BCC,BBB,BBB,BCC
CCC,CCC,BCB,CCC,BAB,CCB,BBB,BBB,CCB
CCC,CCC,CBC,CCC,ABB,CBB,BBB,BBB,CBC
CCC,CCC,BCB,CCB,BBB,BBB,BBA,BBC,BCC
CCC,CCC,CBC,CBB,BBB,BBB,BAA,BCC,CCC
CCB,CCC,BCB,BBB,BBC,BBB,AAA,CCC,CCB
CBB,CCC,CBB,BBC,BCB,BBB,AAB,CCC,CBB
BBB,CCC,BBA,BCC,CBB,BBA,ABA,CCC,BBB
BBB,CCC,BAC,CCB,BBB,BAB,BAB,CCC,BBB
BBB,CCC,ACC,CBB,BBC,ABB,ABB,CCB,BBA
BBB,CCC,CCC,BBB,BCC,BBB,BBB,CBA,BAA
BBB,CCC,CCC,BBC,CCC,BBB,BBB,BAA,AAA
BBC,CCC,CCC,BCB,CCB,BBB,BBB,AAA,AAA
BCA,CCC,CCC,CBB,CBC,BBB,BBB,AAA,AAB
CAB,CCC,CCC,BBB,BCB,BBA,BBC,AAB,ABA
ABB,CCC,CCC,BBB,CBB,BAB,BCB,ABB,BAA
BBA,CCC,CCC,BBC,BBB,ABA,CBA,BBA,AAC
BAA,CCC,CCC,BCC,BBB,BAB,BAB,BAA,ACC
AAA,CCC,CCB,CCB,BBB,ABA,ABA,AAA,CCC
AAA,CCC,CBB,CBB,BBA,BAB,BAB,AAB,CCC
AAB,CCC,BBB,BBA,BAB,ABA,ABA,ABB,CCB
ABA,CCC,BBA,BAA,ABB,BAB,BAA,BBB,CBB
BAA,CCC,BAA,AAA,BBA,ABC,AAA,BBB,BBB
AAA,CCC,AAB,AAB,BAA,BCB,AAA,BBB,BBC
AAB,CCC,ABA,ABB,AAA,CBB,AAA,BBB,BCB
ABB,CCC,BAA,BBC,AAA,BBB,AAB,BBB,CBB
BBA,CCC,AAB,BCC,AAB,BBB,ABB,BBC,BBB
BAA,CCC,ABB,CCB,ABB,BBB,BBB,BCB,BBB
AAB,CCC,BBB,CBC,BBC,BBA,BBB,CBB,BBC
ABB,CCC,BBB,BCC,BCC,BAB,BBB,BBB,BCB
BBB,CCC,BBA,CCC,CCC,ABA,BBB,BBB,CBB
BBC,CCC,BAA,CCC,CCC,BAA,BBB,BBC,BBC
BCA,CCC,AAA,CCC,CCC,AAA,BBC,BCA,BCB
CAC,CCC,AAB,CCC,CCB,AAA,BCC,CAC,CBC
ACC,CCC,ABA,CCC,CBB,AAA,CCB,ACC,BCC
CCC,CCC,BAA,CCC,BBB,AAB,CBB,CCB,CCB
CCC,CCC,AAB,CCB,BBB,ABB,BBB,CBB,CBB
CCB,CCC,ABB,CBC,BBC,BBB,BBB,BBB,BBC
CBC,CCC,BBB,BCC,BCA,BBB,BBB,BBC,BCC
BCC,CCC,BBC,CCB,CAA,BBB,BBB,BCC,CCC
CCC,CCC,BCC,CBA,AAA,BBC,BBC,CCC,CCB
CCB,CCC,CCC,BAB,AAA,BCC,BCC,CCC,CBB
CBB,CCC,CCC,ABB,AAA,CCB,CCC,CCC,BBB
BBB,CCC,CCC,BBA,AAA,CBC,CCC,CCB,BBB
BBB,CCC,CCB,BAA,AAA,BCB,CCC,CBC,BBB
BBB,CCC,CBB,AAB,AAA,CBC,CCC,BCB,BBA
BBB,CCC,BBA,ABA,AAB,BCB,CCC,CBC,BAA
BBB,CCC,BAB,BAB,ABB,CBC,CCC,BCB,AAA
BBA,CCC,ABC,ABB,BBB,BCC,CCC,CBB,AAA
BAB,CCC,BCC,BBA,BBB,CCC,CCC,BBC,AAB
ABB,CCC,CCC,BAB,BBA,CCC,CCB,BCC,ABA
BBC,CCC,CCC,ABA,BAA,CCC,CBB,CCB,BAB
BCB,CCC,CCC,BAA,AAA,CCC,BBC,CBB,ABB
CBB,CCC,CCB,AAA,AAA,CCC,BCC,BBC,BBB
BBB,CCC,CBC,AAA,AAB,CCC,CCC,BCB,BBC
BBB,CCC,BCC,AAB,ABB,CCB,CCC,CBA,BCC
BBA,CCC,CCC,ABB,BBB,CBC,CCC,BAC,CCC
BAB,CCC,CCC,BBB,BBB,BCC,CCC,ACB,CCC
ABB,CCC,CCC,BBB,BBB,CCB,CCC,CBA,CCC
BBA,CCC,CCC,BBC,BBC,CBB,CCC,BAA,CCB
BAB,CCC,CCC,BCB,BCC,BBB,CCB,AAA,CBB
ABB,CCC,CCC,CBC,CCB,BBB,CBC,AAA,BBB
BBB,CCC,CCB,BCB,CBB,BBA,BCB,AAB,BBC
BBC,CCC,CBC,CBC,BBC,BAA,CBC,ABC,BCB
BCB,CCC,BCC,BCB,BCB,AAA,BCC,BCC,CBB
CBC,CCC,CCC,CBC,CBB,AAB,CCA,CCC,BBB
BCB,CCC,CCC,BCC,BBC,ABB,CAA,CCB,BBC
CBC,CCC,CCC,CCA,BCC,BBA,AAA,CBC,BCC
BCA,CCC,CCC,CAA,CCB,BAA,AAA,BCC,CCC
CAC,CCC,CCC,AAA,CBC,AAA,AAC,CCC,CCC
ACC,CCC,CCC,AAA,BCC,AAA,ACC,CCC,CCC
CCC,CCC,CCC,AAA,CCC,AAA,CCC,CCC,CCC
CCC,CCC,CCC,AAA,CCC,AAA,CCC,CCC,CCC
CCC,CCC,CCC,AAB,CCC,AAA,CCC,CCC,CCC
CCC,CCC,CCC,ABB,CCC,AAA,CCC,CCC,CCC
CCC,CCC,CCC,BBB,CCC,AAA,CCC,CCC,CCC
CCC,CCC,CCC,BBB,CCC,AAA,CCC,CCC,CCC
CCC,CCC,CCB,BBB,CCC,AAA,CCC,CCC,CCC
CCB,CCC,CBB,BBB,CCC,AAA,CCC,CCC,CCB
CBB,CCC,BBA,BBB,CCC,AAA,CCB,CCB,CBB
BBB,CCC,BAA,BBB,CCC,AAA,CBB,CBB,BBA
BBB,CCC,AAA,BBB,CCC,AAB,BBB,BBB,BAA
BBB,CCC,AAA,BBB,CCB,ABB,BBB,BBB,AAA
BBA,CCC,AAA,BBB,CBB,BBB,BBB,BBA,AAA
BAA,CCC,AAA,BBB,BBB,BBC,BBA,BAA,AAA
AAA,CCC,AAA,BBB,BBA,BCC,BAA,AAA,AAA
AAA,CCC,AAA,BBB,BAA,CCC,AAA,AAA,AAA
AAA,CCC,AAB,BBC,AAA,CCC,AAA,AAA,AAA
AAA,CCC,ABB,BCC,AAA,CCC,AAA,AAA,AAA
AAA,CCC,BBB,CCC,AAA,CCC,AAA,AAA,AAA
AAA,CCC,BBB,CCC,AAA,CCC,AAA,AAA,AAA
AAA,CCC,BBB,CCC,AAA,CCC,AAA,AAA,AAA
AAA,CCC,BBB,CCC,AAA,CCC,AAA,AAA,AAA
AAA,CCC,BBC,CCC,AAA,CCC,AAA,AAA,AAA
AAA,CCC,BCC,CCC,AAA,CCC,AAA,AAA,AAA
AAA,CCC,CCC,CCC,AAA,CCC,AAA,AAA,AAA
AAA,CCC,CCC,CCC,AAA,CCC,AAA,AAA,AAA
AAA,CCC,CCC,CCC,AAA,CCC,AAA,AAA,AAA
AAA,CCC,CCC,CCC,AAA,CCC,AAA,AAA,AAA
AAA,CCC,CCC,CCC,AAA,CCC,AAA,AAA,AAA
AAA,CCC,CCC,CCC,AAA,CCC,AAA,AAA,AAB
AAA,CCC,CCC,CCC,AAA,CCC,AAA,AAA,ABA
AAA,CCC,CCB,CCC,AAA,CCC,AAA,AAA,BAA
AAA,CCC,CBB,CCC,AAA,CCC,AAB,AAA,AAA
AAA,CCC,BBB,CCC,AAA,CCC,ABB,AAA,AAA
AAA,CCC,BBB,CCC,AAA,CCC,BBA,AAA,AAA
AAA,CCC,BBA,CCC,AAA,CCC,BAA,AAA,AAA
AAB,CCC,BAA,CCC,AAB,CCC,AAA,AAB,AAB
ABB,CCC,AAB,CCB,ABB,CCC,AAA,ABB,ABB
BBB,CCC,ABB,CBB,BBB,CCC,AAB,BBB,BBA
BBA,CCC,BBB,BBC,BBB,CCB,ABB,BBB,BAB
BAB,CCC,BBB,BCB,BBB,CBC,BBB,BBB,ABB
ABB,CCC,BBB,CBB,BBC,BCB,BBA,BBC,BBB
BBB,CCC,BBA,BBB,BCC,CBB,BAA,BCB,BBB
BBB,CCC,BAC,BBB,CCB,BBA,AAA,CBB,BBB
BBB,CCC,ACC,BBA,CBB,BAA,AAB,BBB,BBB
BBB,CCC,CCB,BAA,BBB,AAB,ABB,BBB,BBB
BBC,CCC,CBB,AAA,BBC,ABA,BBB,BBA,BBB
BCA,CCC,BBB,AAA,BCC,BAB,BBA,BAB,BBB
CAC,CCC,BBC,AAC,CCC,ABB,BAB,ABC,BBB
ACB,CCC,BCC,ACC,CCB,BBB,ABB,BCB,BBB
CBB,CCC,CCB,CCC,CBB,BBB,BBB,CBB,BBB
BBB,CCC,CBB,CCC,BBB,BBC,BBC,BBB,BBB
BBB,CCC,BBC,CCC,BBB,BCC,BCC,BBA,BBC
BBB,CCC,BCC,CCC,BBB,CCC,CCC,BAB,BCB
BBA,CCC,CCC,CCB,BBC,CCC,CCC,ABC,CBB
BAB,CCC,CCC,CBB,BCB,CCB,CCB,BCB,BBC
ABB,CCC,CCC,BBB,CBB,CBB,CBB,CBB,BCC
BBB,CCC,CCC,BBB,BBC,BBA,BBB,BBB,CCC
BBA,CCC,CCC,BBA,BCC,BAB,BBA,BBC,CCC
BAA,CCC,CCC,BAA,CCC,ABA,BAA,BCB,CCC
AAB,CCC,CCC,AAA,CCB,BAB,AAA,CBB,CCA
ABB,CCC,CCC,AAA,CBB,ABB,AAB,BBB,CAB
BBC,CCC,CCC,AAB,BBB,BBB,ABC,BBC,ABB
BCA,CCC,CCC,ABB,BBB,BBB,BCB,BCC,BBB
CAC,CCC,CCB,BBB,BBB,BBB,CBA,CCB,BBB
ACB,CCC,CBB,BBB,BBC,BBC,BAB,CBB,BBB
CBB,CCC,BBB,BBB,BCB,BCB,ABB,BBA,BBC
BBB,CCC,BBB,BBB,CBA,CBB,BBB,BAB,BCC
BBB,CCC,BBB,BBB,BAA,BBB,BBB,ABA,CCB
BBB,CCC,BBB,BBC,AAA,BBB,BBB,BAB,CBB
BBB,CCC,BBB,BCC,AAA,BBC,BBB,ABB,BBB
BBA,CCC,BBA,CCB,AAA,BCC,BBB,BBB,BBA
BAB,CCC,BAB,CBC,AAA,CCC,BBC,BBB,BAA
ABB,CCC,ABA,BCA,AAA,CCC,BCC,BBB,AAA
BBA,CCC,BAB,CAC,AAB,CCC,CCC,BBA,AAB
BAC,CCC,ABB,ACA,ABB,CCB,CCC,BAC,ABA
ACC,CCC,BBA,CAB,BBB,CBB,CCB,ACB,BAA
CCC,CCC,BAB,ABC,BBA,BBC,CBB,CBB,AAA
CCB,CCC,ABA,BCC,BAA,BCB,BBB,BBC,AAA
CBA,CCC,BAA,CCC,AAA,CBB,BBB,BCC,AAB
BAB,CCC,AAB,CCB,AAA,BBB,BBB,CCB,ABA
ABB,CCC,ABB,CBB,AAA,BBA,BBA,CBB,BAB
BBB,CCC,BBC,BBB,AAA,BAA,BAA,BBB,ABA
BBB,CCC,BCC,BBB,AAB,AAB,AAA,BBC,BAB
BBB,CCC,CCB,BBB,ABB,ABA,AAA,BCC,ABC
BBB,CCC,CBC,BBB,BBB,BAB,AAA,CCC,BCC
BBB,CCC,BCC,BBB,BBB,ABA,AAB,CCC,CCB
BBB,CCC,CCB,BBB,BBC,BAB,ABA,CCB,CBB
BBA,CCC,CBB,BBA,BCC,ABA,BAC,CBB,BBB
BAB,CCC,BBC,BAB,CCB,BAB,ACC,BBB,BBB
ABA,CCC,BCC,ABB,CBC,ABB,CCB,BBB,BBB
BAB,CCC,CCC,BBA,BCB,BBB,CBC,BBB,BBB
