sym0,sym1,sym2,sym3,sym4,sym5,sym6,sym7
R970307,R238,R2538906,R567157,R2444687,R116561,R2460786,R4395306
R970307,R238,R2538906,R567157,R2444687,R116561,R2460786,R4395306
R970307,R238,R2538906,R567157,R2444687,R116561,R2460786,R4317161
R970307,R238,R2538931,R567157,R2444687,R116561,R2460786,R4395306
R970307,R238,R2538906,R567157,R2444687,R116561,R2460786,R4395306
R970307,R238,R2538906,R567157,R2444687,R116561,R2460786,R4317161
R970307,R238,R2538906,R567157,R2444687,R116561,R2460786,R4317161
R970307,R238,R2538906,R567157,R2444687,R116561,R2460786,R4317162
R969682,R238,R2538906,R567157,R2444687,R116561,R2460786,R4317161
R969682,R238,R2538906,R567157,R2444687,R116561,R2460786,R4395306
R969682,R238,R2538906,R567157,R2444687,R116561,R2460786,R4395306
R969682,R238,R2538906,R567157,R2444687,R116561,R2460786,R4395306
R969682,R238,R2538906,R567157,R2444687,R116561,R2460786,R4395306
R969682,R238,R2538906,R567157,R2444687,R116561,R2460786,R4395306
R970307,R238,R2538906,R567157,R2444687,R116561,R2460786,R4395306
R969682,R238,R2538906,R567157,R2444687,R116561,R2460786,R4317161
R969682,R238,R2538906,R567157,R2444686,R116561,R2460786,R4317161
R970307,R238,R2538906,R567157,R2444686,R116561,R2460786,R4317161
R970307,R238,R2538906,R567157,R2444686,R116561,R2460786,R4317161
R970307,R238,R2538906,R567157,R2444686,R116561,R2460786,R4317161
R970307,R238,R2538906,R567157,R2444687,R116561,R2460786,R4395306
R969682,R238,R2538906,R567157,R2444687,R116561,R2460786,R4395306
R970307,R239,R2538906,R567157,R2444687,R116561,R2460786,R4395306
R970307,R239,R2538906,R567157,R2444687,R116561,R2460786,R4395306
R970307,R239,R2538906,R567157,R2444687,R116561,R2460786,R4395306
R970307,R239,R2538906,R567157,R2444687,R116561,R2460786,R4317161
R970307,R239,R2538906,R567157,R2444687,R116561,R2460786,R4317161
R969682,R239,R2538906,R567157,R2444687,R116561,R2460786,R4317161
R970307,R239,R2538906,R567157,R2444687,R116561,R2460786,R4317161
R970307,R239,R2538906,R567157,R2444687,R116561,R2460786,R4395306
R970307,R239,R2538906,R567157,R2444687,R116561,R2460786,R4395306
R970307,R239,R2538906,R567157,R2444687,R116561,R2460786,R4395306
R970307,R239,R2538906,R567157,R2444687,R116561,R2460786,R4395306
R970307,R239,R2538906,R567157,R2444687,R116561,R2460786,R4395306
R970307,R239,R2538906,R567157,R2444687,R116561,R2460161,R4395306
R969682,R239,R2538906,R567157,R2444687,R116561,R2460786,R4395306
R970307,R239,R2538906,R567157,R2444687,R116561,R2460786,R4317161
R969682,R239,R2538906,R567157,R2444687,R116561,R2460786,R4317161
R970307,R239,R2538906,R567157,R2444687,R116561,R2460786,R4317161
R970307,R239,R2538906,R567157,R2444687,R116561,R2460786,R4317161
R969682,R239,R2538906,R567157,R2444687,R116561,R2460786,R4395306
R969682,R239,R2538906,R567157,R2444687,R116561,R2460786,R4395306
R969682,R239,R2538906,R567157,R2444687,R116561,R2460786,R4395306
R969682,R239,R2538906,R567157,R2444687,R116561,R2460786,R4395306
R969682,R239,R2538906,R567157,R2444687,R116561,R2460786,R4395306
R969682,R239,R2538906,R567157,R2444687,R116561,R2460786,R4395306
R969682,R339,R2538906,R567157,R2444687,R116561,R2460161,R4317161
R969682,R339,R2538906,R567157,R2444687,R116561,R2460786,R4395306
R969682,R339,R2538906,R567157,R2444687,R116561,R2460786,R4317161
R969682,R339,R2538906,R567157,R2444687,R116561,R2460786,R4317161
R969682,R339,R2538906,R567157,R2444687,R116561,R2460786,R4317161
R969682,R339,R2538906,R582782,R2444687,R116561,R2460786,R4317161
R969682,R339,R2538906,R567157,R2444687,R116561,R2460786,R4395306
R969682,R339,R2538906,R582782,R2444687,R116561,R2460161,R4395306
R969682,R339,R2538906,R582782,R2444687,R116561,R2460161,R4395306
R969682,R339,R2538906,R582782,R2444687,R116561,R2460161,R4317161
R969682,R339,R2538906,R582782,R2444687,R116561,R2460786,R4395306
R970307,R339,R2538906,R567157,R2444687,R116561,R2460786,R4395306
R969682,R339,R2538906,R567157,R2444687,R116561,R2460786,R4317161
R969682,R339,R2538906,R567157,R2444687,R116561,R2460786,R4317161
R969682,R339,R2538906,R567157,R2444687,R116561,R2460786,R4317162
R969682,R339,R2538906,R567157,R2444687,R116561,R2460786,R4317161
R969682,R339,R2538906,R567157,R2444687,R116561,R2460786,R4317161
R969682,R339,R2538906,R567157,R2444687,R116561,R2460786,R4395281
R969682,R339,R2538906,R567157,R2444687,R116561,R2460786,R4395281
R969682,R339,R2538906,R582782,R2444687,R116561,R2460786,R4395281
R969682,R339,R2538906,R582782,R2444687,R116561,R2460786,R4395306
R969682,R339,R2538906,R582782,R2444662,R116561,R2460786,R4395306
R891557,R339,R2538931,R582782,R2444686,R116561,R2460936,R4332781
R2844681,R339,R2538936,R582656,R2444561,R116561,R2460911,R4332031
R2844681,R339,R2538936,R582656,R2447685,R116561,R2457791,R6285156
R4797806,R339,R2535811,R582657,R2447685,R116556,R2535916,R6285156
R4797826,R368,R2535061,R973282,R2775060,R117181,R2549770,R6285156
R4797326,R368,R4394435,R973282,R2853185,R507806,R2627895,R6363281
R6737976,R368,R4004440,R973282,R2853185,R507806,R2627890,R8782036
R6738101,R368,R4001315,R2929527,R3243835,R508431,R4268516,R8766535
R6738101,R368,R5876320,R2929527,R3243835,R511681,R4268516,R8766540
R6738101,R368,R5876320,R2929527,R3240736,R511556,R4252886,R8844665
R4784976,R367,R5876295,R2538902,R3240736,R527156,R4252136,R8829665
R4784976,R367,R5876295,R2538903,R3240736,R527156,R4254657,R8829665
R4769351,R367,R5876920,R2538903,R3240861,R511556,R4254527,R8829640
R4769351,R367,R5876920,R2538903,R3225111,R512186,R2301402,R8907890
R4784976,R367,R5880046,R2538902,R2834612,R511561,R2301407,R8832915
R2832456,R367,R3926916,R2523277,R2834612,R511561,R2226407,R8832910
R2832331,R367,R4005041,R2538902,R2834586,R120936,R2226407,R6801661
R2829206,R367,R4004541,R2523277,R2835211,R120311,R2148282,R6817286
R2829207,R367,R2051411,R567027,R2444587,R117186,R2148282,R6739036
R2829182,R367,R2442036,R567027,R2444587,R117186,R2148282,R6739036
R2844682,R367,R2442036,R567027,R2444562,R117186,R2538911,R4785911
R2844682,R367,R2520161,R582657,R2444562,R117186,R2538911,R4785911
R2844682,R367,R2535786,R582657,R2444562,R117186,R2538911,R4785911
R891557,R367,R2535786,R567032,R2444687,R117186,R2538911,R4395286
R891557,R367,R2538911,R567032,R2444687,R117186,R2460786,R4395286
R891557,R367,R2538911,R567032,R2444687,R116561,R2460786,R4395286
R891557,R367,R2538911,R567032,R2444687,R116561,R2460786,R4395286
R891557,R367,R2538911,R582657,R2444687,R116561,R2460786,R4395286
R891557,R367,R2538911,R567032,R2444687,R116561,R2460786,R4317161
R891557,R367,R2538911,R567032,R2444687,R116561,R2460786,R4317161
R891557,R367,R2538911,R567032,R2444687,R116561,R2460786,R4317161
R891557,R367,R2538911,R567032,R2444687,R116561,R2460786,R4317161
R891557,R367,R2538911,R567032,R2444687,R116561,R2460786,R4317161
R891557,R367,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R891557,R367,R2538931,R567032,R2444687,R116561,R2460786,R4317161
R891557,R367,R2538931,R567032,R2444687,R116561,R2460786,R4317161
R891557,R367,R2538931,R567032,R2444687,R116561,R2460786,R4317161
R891557,R367,R2538931,R567032,R2444687,R116561,R2460786,R4317161
R891557,R367,R2538931,R567032,R2444687,R116561,R2460786,R4317161
R891557,R367,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R891557,R367,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R891557,R367,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R891557,R367,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R891557,R367,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R891557,R367,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R969682,R367,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R891557,R367,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R969682,R367,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R969682,R367,R2538931,R567032,R2444687,R116561,R2460786,R4317161
R969682,R367,R2538931,R567032,R2444687,R116561,R2460786,R4317161
R969682,R367,R2538931,R567032,R2444687,R116561,R2460786,R4317161
R969682,R367,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R969682,R367,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R969682,R367,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R969682,R367,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R969682,R367,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R969682,R367,R2538906,R567032,R2444687,R116561,R2460161,R4317161
R969682,R367,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R969682,R367,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R969682,R368,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R969682,R368,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R969682,R368,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R969682,R368,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R969682,R368,R2538906,R567157,R2444687,R116561,R2460786,R4317162
R969682,R368,R2538906,R567157,R2444687,R116561,R2460786,R4317162
R969682,R368,R2538906,R567157,R2444687,R116561,R2460786,R4317162
R969682,R368,R2538906,R567157,R2444687,R116561,R2460786,R4317161
R969682,R368,R2538906,R567157,R2444687,R116561,R2460786,R4317161
R969682,R368,R2538906,R567157,R2444687,R116561,R2460786,R4317161
R969682,R368,R2538906,R567157,R2444687,R116561,R2460786,R4317162
R969682,R368,R2538906,R582782,R2444687,R116561,R2460786,R4317162
R969682,R378,R2538906,R582782,R2444687,R116561,R2460786,R4317161
R969682,R378,R2538906,R567157,R2444687,R116561,R2460786,R4317161
R969682,R378,R2538906,R582782,R2444687,R116561,R2460786,R4317161
R969682,R378,R2538906,R567157,R2444687,R116561,R2460786,R4317161
R969682,R378,R2538906,R582782,R2444687,R116561,R2460161,R4317161
R969682,R378,R2538906,R582782,R2444687,R116561,R2460786,R4317161
R969682,R378,R2538906,R582782,R2444687,R116561,R2460786,R4317161
R969682,R378,R2538906,R582782,R2444687,R116561,R2460786,R4317161
R969682,R378,R2538906,R567157,R2444687,R116561,R2460161,R4317161
R969682,R378,R2538906,R567157,R2444687,R116561,R2460786,R4317161
R969682,R378,R2538906,R567157,R2444687,R116561,R2460786,R4317161
R969682,R378,R2538906,R582782,R2444687,R116561,R2460786,R4317161
R969682,R378,R2538906,R567157,R2444687,R116561,R2460786,R4317161
R969682,R378,R2538906,R567157,R2444687,R116561,R2460786,R4317161
R969682,R378,R2538906,R567157,R2444687,R116561,R2460786,R4317161
R969682,R378,R2538906,R567157,R2444687,R116561,R2460786,R4317161
R969682,R378,R2538906,R567157,R2444687,R116561,R2460786,R4317161
R969682,R378,R2538906,R567157,R2444687,R116561,R2460786,R4317161
R969682,R378,R2538906,R567157,R2444687,R116561,R2460786,R4317161
R969682,R378,R2538906,R567157,R2444687,R116561,R2460786,R4317161
R969682,R378,R2538911,R582782,R2444687,R116561,R2460786,R4317161
R969682,R378,R2538906,R582782,R2444687,R116561,R2460786,R4317161
R969682,R378,R2538911,R582782,R2444687,R116561,R2460786,R4317161
R891557,R378,R2538906,R582782,R2444687,R116561,R2460786,R4317161
R969682,R378,R2538906,R582782,R2444687,R116561,R2460786,R4317161
R969682,R378,R2538906,R582782,R2444687,R116561,R2460786,R4317161
R969682,R378,R2538906,R582782,R2444687,R116561,R2460786,R4317161
R969682,R378,R2538906,R582782,R2444687,R116561,R2460786,R4317161
R969682,R378,R2538906,R582782,R2444687,R116561,R2460786,R4317161
R969682,R378,R2538906,R582782,R2444687,R116561,R2460161,R4317161
R969682,R378,R2538906,R582782,R2444687,R116561,R2460161,R4317161
R969682,R378,R2538906,R582782,R2444687,R116561,R2460161,R4317161
R969682,R378,R2538906,R582782,R2444687,R116561,R2460786,R4317161
R969682,R378,R2538906,R582782,R2444687,R116561,R2460786,R4317161
R969682,R378,R2538906,R582782,R2444687,R116561,R2460161,R4317161
R969682,R378,R2538906,R582782,R2444687,R116561,R2460161,R4317161
R969682,R378,R2538906,R582782,R2444662,R116561,R2460311,R4317157
R2922782,R379,R2538911,R582782,R2444537,R116561,R2460311,R4320281
R2922657,R379,R2538931,R582157,R2444537,R116561,R2460287,R4320881
R4878907,R379,R2535806,R582157,R2444507,R116556,R2460162,R4320881
R4878882,R378,R2535806,R504031,R2444507,R116556,R2441413,R4321505
R4878882,R378,R2535181,R894532,R2463133,R116556,R2832037,R4321630
R6831882,R378,R4488306,R897657,R2463133,R507181,R2832038,R2368510
R6831882,R378,R4491436,R897657,R2463133,R507176,R2832038,R2365505
R6831882,R378,R4882036,R897657,R2853758,R507176,R3222663,R2368505
R6831882,R495,R4885161,R2850777,R4806884,R507801,R3144389,R2368535
R6831882,R494,R4885161,R2850777,R2853759,R510926,R3144394,R2384160
R6832533,R484,R4888286,R2444527,R2463164,R510926,R3144413,R2383535
R4863783,R484,R4888411,R2522652,R2460039,R510926,R3160663,R2380285
R4863783,R484,R4888411,R2523277,R2460039,R511526,R3160662,R2380286
R4863783,R484,R4888411,R2523277,R2460189,R511526,R3163787,R2379661
R2907558,R483,R4888411,R2523277,R2460189,R511531,R3163912,R2379686
R2907558,R483,R4872786,R2523277,R2460189,R120931,R3163912,R2379686
R2907558,R483,R4872781,R2523277,R2460189,R120931,R2773286,R2379686
R2907682,R483,R4873406,R2523277,R2460189,R120306,R2851411,R2379806
R2907682,R483,R4870281,R2523277,R2444564,R120306,R2851411,R2379686
R2923307,R483,R2542156,R2520152,R2444563,R120306,R2851411,R2379681
R2923307,R483,R2542031,R567027,R2444563,R117186,R2460786,R4332806
R2923312,R483,R2542031,R567027,R2444688,R117186,R2460786,R4332806
R2923307,R483,R2538906,R567032,R2444688,R117186,R2460786,R4317181
R970307,R483,R2538906,R567032,R2444688,R117186,R2460786,R4317156
R970307,R483,R2538906,R567032,R2444687,R117186,R2460786,R4317156
R970307,R483,R2538906,R567032,R2444687,R116561,R2460786,R4395306
R970307,R483,R2538906,R567032,R2444687,R116561,R2460786,R4317181
R970307,R483,R2538906,R567032,R2444687,R116561,R2460786,R4395306
R969682,R483,R2538906,R567032,R2444687,R116561,R2460786,R4395281
R969682,R483,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R891557,R483,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R891557,R483,R2538906,R567032,R2444687,R116561,R2460786,R4317162
R969682,R483,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R891557,R483,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R891557,R483,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R969682,R483,R2538906,R567032,R2444687,R116561,R2460161,R4317161
R891557,R483,R2538906,R567032,R2444687,R116561,R2460161,R4317162
R891557,R483,R2538906,R567032,R2444687,R116561,R2460161,R4317161
R891557,R483,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R891557,R483,R2538906,R567032,R2444687,R116561,R2460161,R4317162
R891557,R483,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R891557,R483,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R891557,R484,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R891557,R484,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R891557,R484,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R891557,R484,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R891557,R484,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R891557,R484,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R891557,R484,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R891557,R484,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R891557,R484,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R891557,R484,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R891557,R484,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R891557,R484,R2538906,R567031,R2444687,R116561,R2460786,R4317161
R969682,R484,R2538906,R567031,R2444687,R116561,R2460786,R4317161
R969682,R484,R2538906,R567031,R2444687,R116561,R2460786,R4317161
R891557,R484,R2538906,R567031,R2444687,R116561,R2460786,R4317162
R891557,R484,R2538906,R567031,R2444687,R116561,R2460786,R4317162
R891557,R484,R2538906,R567031,R2444687,R116561,R2460786,R4317162
R969682,R484,R2538906,R567031,R2444687,R116561,R2460786,R4317162
R969682,R484,R2538906,R567031,R2444687,R116561,R2460161,R4317162
R891557,R484,R2538906,R567032,R2444687,R116561,R2460786,R4317162
R891557,R484,R2538906,R567031,R2444687,R116561,R2460786,R4317162
R891557,R484,R2538906,R567156,R2444687,R116561,R2460786,R4317162
R891557,R484,R2538906,R567031,R2444687,R116561,R2460786,R4317162
R891557,R484,R2538911,R567031,R2444687,R116561,R2460786,R4317162
R891557,R484,R2538906,R567031,R2444687,R116561,R2460786,R4317162
R891557,R484,R2538906,R567031,R2444687,R116561,R2460786,R4317162
R891557,R484,R2538906,R567031,R2444687,R116561,R2460161,R4317162
R891557,R484,R2538906,R567031,R2444687,R116561,R2460786,R4317162
R891557,R484,R2538906,R567031,R2444662,R116561,R2460786,R4317162
R891557,R484,R2538906,R567157,R2444687,R116561,R2460786,R4317162
R891557,R484,R2538906,R567032,R2444687,R116561,R2460786,R4317162
R891557,R484,R2538906,R567031,R2444662,R116561,R2460786,R4317161
R891557,R484,R2538906,R567031,R2444662,R116561,R2460786,R4317161
R969682,R484,R2538906,R567031,R2444662,R116561,R2460161,R4317161
R969682,R484,R2538906,R567032,R2444662,R116561,R2460786,R4317161
R969682,R484,R2538906,R567032,R2444687,R116561,R2460786,R4317162
R969682,R484,R2538906,R567032,R2444687,R116561,R2460786,R4317162
R969682,R484,R2538906,R567157,R2444687,R116561,R2460786,R4317162
R969682,R484,R2538906,R567157,R2444687,R116561,R2460786,R4317162
R891557,R484,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R969682,R484,R2538906,R567157,R2444687,R116561,R2460786,R4317161
R891557,R484,R2538906,R567157,R2444687,R116561,R2460786,R4317161
R891557,R484,R2538906,R567157,R2444662,R116561,R2460786,R4317161
R891557,R484,R2538906,R567032,R2444662,R116561,R2460786,R4317162
R969682,R484,R2538906,R567032,R2444662,R116561,R2460786,R4317161
R969682,R484,R2538906,R567031,R2444662,R116561,R2460161,R4317161
R969682,R484,R2538906,R567031,R2444662,R116561,R2460161,R4317162
R969682,R484,R2538906,R567031,R2444687,R116561,R2460161,R4317161
R891557,R485,R2538906,R567031,R2444687,R116561,R2460161,R4317161
R891557,R485,R2538906,R567031,R2444687,R116561,R2460786,R4317162
R891557,R495,R2538906,R567031,R2444687,R116561,R2460786,R4317162
R969682,R495,R2538906,R567032,R2444687,R116561,R2460786,R4317162
R969682,R495,R2538906,R567032,R2444687,R116561,R2460786,R4317162
R969682,R495,R2538906,R567032,R2444687,R116561,R2460786,R4317162
R969682,R495,R2538906,R567032,R2444687,R116561,R2460786,R4317162
R891557,R495,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R969682,R495,R2538906,R567157,R2444687,R116561,R2460786,R4317162
R969682,R495,R2538906,R567032,R2444687,R116561,R2460786,R4317162
R891557,R495,R2538906,R567157,R2444687,R116561,R2460786,R4317162
R891557,R495,R2538906,R567157,R2444687,R116561,R2460161,R4317162
R891557,R495,R2538906,R567157,R2444687,R116561,R2460786,R4317162
R891557,R495,R2538906,R567157,R2444687,R116561,R2460786,R4317161
R969682,R495,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R969682,R495,R2538906,R567157,R2444687,R116561,R2460786,R4317161
R969682,R495,R2538906,R567157,R2444687,R116561,R2460786,R4317161
R969687,R492,R2538931,R566416,R2444662,R116561,R2460786,R4317162
R972781,R492,R585782,R490791,R2457186,R113461,R2460166,R4395287
R972786,R492,R569557,R100146,R2460161,R113436,R585191,R4395287
R663511,R492,R491432,R118896,R2473281,R128462,R581941,R4473313
R647261,R492,R491432,R118896,R2473281,R128462,R597571,R4457683
R725386,R492,R491427,R118896,R2473281,R519087,R972570,R4067058
R728511,R492,R490802,R118912,R535781,R519087,R1065695,R4144558
R728511,R492,R490802,R119536,R535781,R456587,R1065695,R4144559
R2291011,R492,R475177,R103906,R538906,R456587,R1062565,R4235184
R2291011,R492,R475178,R103931,R538906,R456587,R1468815,R2281434
R2291012,R491,R475153,R25806,R460906,R459712,R1468815,R2281434
R2290912,R492,R475153,R26430,R457781,R460362,R1391311,R2203314
R2678413,R492,R475153,R26430,R444657,R464087,R1394431,R2203288
R2678413,R492,R2428253,R26430,R441537,R464112,R1394556,R2218913
R2600188,R492,R2428257,R27055,R441662,R464112,R1394551,R2609538
R2600188,R492,R2506382,R27080,R2379037,R464087,R1395182,R2531413
R2597063,R492,R2506382,R23955,R2379037,R74112,R1317057,R2531412
R2597688,R492,R2507007,R23950,R2379037,R74112,R1317057,R2531537
R644563,R492,R2507007,R23955,R2379037,R58462,R929557,R2535287
R566438,R492,R2507007,R23930,R2379037,R57836,R913932,R2457162
R957188,R492,R2522632,R23930,R2363412,R57836,R913932,R2457162
R957187,R492,R2522632,R23931,R2441537,R57836,R2867061,R4394662
R957187,R492,R2522657,R488931,R2441537,R132836,R2476436,R4394662
R954062,R492,R2523282,R488931,R2441537,R117186,R2476436,R4394662
R969687,R492,R2523281,R488931,R2444662,R117186,R2460811,R4394662
R969687,R492,R2523281,R488931,R2444662,R117186,R2460811,R4394662
R969687,R492,R2523281,R488931,R2444662,R116561,R2460811,R4395286
R969687,R492,R2523281,R488931,R2444662,R116561,R2460811,R4317162
R969682,R492,R2523281,R488931,R2444662,R116561,R2460811,R4395286
R969682,R492,R2538906,R567056,R2444662,R116561,R2460811,R4317161
R969682,R493,R2538906,R567031,R2444662,R116561,R2460786,R4317162
R969682,R493,R2538906,R567031,R2444662,R116561,R2460786,R4317162
R969682,R493,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R969682,R493,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R969682,R493,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R969682,R493,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R969682,R493,R2538906,R567032,R2444687,R116561,R2460161,R4317162
R969682,R493,R2538906,R567032,R2444687,R116561,R2460786,R4317162
R969682,R493,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R969682,R493,R2538906,R567032,R2444687,R116561,R2460786,R4317162
R969682,R593,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R969682,R593,R2538906,R567032,R2444687,R116561,R2460161,R4317161
R969682,R593,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R969682,R593,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R891557,R593,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R969682,R593,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R969682,R593,R2538911,R567032,R2444687,R116561,R2460786,R4317161
R969682,R593,R2538911,R567032,R2444687,R116561,R2460786,R4317161
R969682,R593,R2538911,R567032,R2444687,R116561,R2460786,R4317161
R969682,R593,R2538911,R567032,R2444687,R116561,R2460786,R4317161
R969682,R593,R2538911,R567032,R2444687,R116561,R2460786,R4317162
R969682,R593,R2538911,R567032,R2444687,R116561,R2460786,R4317162
R969682,R593,R2538911,R567032,R2444687,R116561,R2460786,R4317161
R969682,R593,R2538911,R567032,R2444687,R116561,R2460786,R4317161
R969682,R593,R2538911,R567032,R2444687,R116561,R2460786,R4317161
R969682,R593,R2538911,R567032,R2444687,R116561,R2460786,R4317161
R969682,R593,R2538911,R567032,R2444687,R116561,R2460786,R4317161
R969682,R593,R2538911,R567032,R2444687,R116561,R2460786,R4317161
R969682,R593,R2538911,R567157,R2444687,R116561,R2460786,R4317161
R969682,R593,R2538911,R567157,R2444687,R116561,R2460786,R4317162
R969682,R593,R2538911,R567032,R2444662,R116561,R2460786,R4317161
R969682,R593,R2538906,R567032,R2444687,R116561,R2460786,R4317162
R969682,R593,R2538911,R567032,R2444687,R116561,R2460786,R4317161
R969682,R593,R2538906,R567032,R2444662,R116561,R2460786,R4317161
R969682,R593,R2538906,R582657,R2444687,R116561,R2460786,R4317161
R969682,R593,R2538906,R567032,R2444687,R116561,R2460161,R4317161
R969682,R593,R2538906,R567032,R2444687,R116561,R2460161,R4317161
R969682,R593,R2538906,R567032,R2444662,R116561,R2460786,R4317161
R969682,R593,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R969682,R593,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R969682,R593,R2538906,R567032,R2444662,R116561,R2460786,R4317161
R969682,R593,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R969682,R593,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R969682,R593,R2538906,R567032,R2444687,R116561,R2460161,R4317161
R969682,R593,R2538906,R567032,R2444687,R116561,R2460161,R4317161
R969682,R593,R2538906,R567032,R2444687,R116561,R2460161,R4317161
R969682,R594,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R969682,R594,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R969682,R594,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R969682,R594,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R969682,R594,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R970307,R594,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R970307,R594,R2538906,R567032,R2444687,R116561,R2460811,R4317161
R969682,R594,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R969682,R594,R2538906,R567032,R2444687,R116561,R2460811,R4317161
R969682,R594,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R969682,R594,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R970307,R594,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R970307,R594,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R969682,R594,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R970307,R594,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R970307,R594,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R892182,R594,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R970307,R594,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R969682,R594,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R970307,R594,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R892182,R594,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R892182,R594,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R892182,R594,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R969682,R594,R2538906,R582657,R2444687,R116561,R2460786,R4317161
R891557,R594,R2538906,R582657,R2444687,R116561,R2460786,R4317161
R891557,R594,R2538906,R582657,R2444687,R116561,R2460786,R4317161
R892182,R594,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R969682,R594,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R969682,R594,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R969682,R594,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R970307,R594,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R969682,R594,R2538906,R567032,R2444687,R116561,R2460786,R4317161
R969682,R594,R2538906,R567032,R2444662,R116561,R2460186,R4317157
R2922807,R594,R2538906,R567032,R2444682,R116561,R2460811,R4317157
R2922806,R594,R2538931,R582657,R4397806,R113436,R2460811,R4395907
R4875931,R594,R2535811,R582781,R4397951,R504061,R2442062,R4395782
R4891456,R594,R2538935,R973406,R4397950,R504061,R2442062,R4395882
R4894581,R594,R2535685,R973406,R4397950,R504061,R2442037,R4395757
