active-routes-count_leaf1,deleted-routes-count_leaf1,paths-count_leaf1,protocol-route-memory_leaf1,routes-counts_leaf1,performance-statistics__vrf__inbound-update-messages_leaf1,vrf__network-count_leaf1,vrf__path-count_leaf1,vrf__update-messages-received_leaf1,active-routes-count_leaf2,deleted-routes-count_leaf2,paths-count_leaf2,protocol-route-memory_leaf2,performance-statistics__vrf__inbound-update-messages_leaf2,vrf__path-count_leaf2,vrf__update-messages-received_leaf2,active-routes-count_leaf3,deleted-routes-count_leaf3,paths-count_leaf3,protocol-route-memory_leaf3,routes-counts_leaf3,global__established-neighbors-count-total_leaf3,performance-statistics__vrf__inbound-update-messages_leaf3,vrf__network-count_leaf3,vrf__path-count_leaf3,vrf__update-messages-received_leaf3,paths-count_leaf5,protocol-route-memory_leaf5,performance-statistics__vrf__inbound-update-messages_leaf5,vrf__network-count_leaf5,vrf__path-count_leaf5,vrf__update-messages-received_leaf5,active-routes-count_leaf6,deleted-routes-count_leaf6,paths-count_leaf6,protocol-route-memory_leaf6,routes-counts_leaf6,performance-statistics__vrf__inbound-update-messages_leaf6,vrf__network-count_leaf6,vrf__path-count_leaf6,vrf__update-messages-received_leaf6,active-routes-count_leaf7,deleted-routes-count_leaf7,paths-count_leaf7,protocol-route-memory_leaf7,routes-counts_leaf7,performance-statistics__vrf__inbound-update-messages_leaf7,vrf__network-count_leaf7,vrf__path-count_leaf7,vrf__update-messages-received_leaf7,paths-count_leaf8,protocol-route-memory_leaf8,performance-statistics__vrf__inbound-update-messages_leaf8,vrf__path-count_leaf8,vrf__update-messages-received_leaf8,active-routes-count_spine1,deleted-routes-count_spine1,paths-count_spine1,protocol-route-memory_spine1,routes-counts_spine1,performance-statistics__vrf__inbound-update-messages_spine1,vrf__network-count_spine1,vrf__path-count_spine1,vrf__update-messages-received_spine1,active-routes-count_spine2,deleted-routes-count_spine2,paths-count_spine2,protocol-route-memory_spine2,routes-counts_spine2,global__established-neighbors-count-total_spine2,performance-statistics__vrf__inbound-update-messages_spine2,vrf__network-count_spine2,vrf__path-count_spine2,vrf__update-messages-received_spine2,active-routes-count_spine3,deleted-routes-count_spine3,paths-count_spine3,protocol-route-memory_spine3,routes-counts_spine3,performance-statistics__vrf__inbound-update-messages_spine3,vrf__path-count_spine3,vrf__update-messages-received_spine3,active-routes-count_spine4,deleted-routes-count_spine4,paths-count_spine4,protocol-route-memory_spine4,routes-counts_spine4,performance-statistics__vrf__inbound-update-messages_spine4,vrf__network-count_spine4,vrf__path-count_spine4,vrf__update-messages-received_spine4,anomaly
AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,0
AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,0
AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,0
AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,0
AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,0
AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,1
AAA,AAA,AAC,AAC,AAA,AAC,AAA,AAC,AAC,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAA,AAC,AAA,AAA,AAC,AAA,AAC,AAA,AAA,AAC,AAC,AAC,AAC,AAA,AAC,AAC,AAA,AAA,AAC,AAC,AAA,AAC,AAA,AAA,AAC,AAA,AAA,AAC,AAC,AAA,AAC,AAA,AAA,AAC,AAC,AAC,AAC,AAA,AAC,AAA,AAA,AAA,AAA,AAA,AAC,AAA,AAA,AAC,AAC,AAA,AAA,AAA,AAC,AAA,AAC,AAA,AAA,AAC,AAA,AAA,AAA,AAA,AAA,AAC,AAA,AAC,AAA,AAA,AAA,AAA,AAA,AAC,AAA,AAA,AAC,1
AAA,AAA,ACC,ACC,AAA,ACC,AAA,ACC,ACC,AAA,AAA,AAC,AAC,AAC,AAA,AAC,AAA,ACC,AAA,AAA,ACC,AAA,ACC,AAA,AAA,ACC,ACC,ACC,ACC,AAA,ACC,ACC,AAA,AAA,ACC,ACC,AAA,ACC,AAA,AAA,ACC,AAA,AAA,ACC,ACC,AAA,ACC,AAA,AAA,ACC,ACC,ACC,ACC,AAA,ACC,AAA,AAA,AAA,AAA,AAA,ACC,AAA,AAA,ACC,ACC,AAA,AAA,AAA,ACC,AAA,ACC,AAA,AAA,ACC,AAA,AAA,AAA,AAA,AAA,ACC,AAA,ACC,AAA,AAA,AAA,AAA,AAA,ACC,AAA,AAA,ACC,1
AAA,AAA,CCC,CCC,AAA,CCC,AAA,CCC,CCC,AAA,AAA,ACC,ACC,ACC,AAA,ACC,AAA,CCC,AAA,AAA,CCC,AAA,CCC,AAA,AAA,CCC,CCC,CCC,CCC,AAA,CCC,CCC,AAA,AAA,CCC,CCC,AAA,CCC,AAA,AAA,CCC,AAA,AAA,CCC,CCC,AAA,CCC,AAA,AAA,CCC,CCC,CCC,CCC,AAA,CCC,AAA,AAA,AAA,AAA,AAA,CCC,AAA,AAA,CCC,CCC,AAA,AAA,AAA,CCC,AAA,CCC,AAA,AAA,CCC,AAA,AAA,AAA,AAA,AAA,CCC,AAA,CCC,AAA,AAA,AAA,AAA,AAA,CCC,AAA,AAA,CCC,1
AAA,AAA,CCC,CCC,AAA,CCC,AAA,CCC,CCC,AAA,AAA,CCC,CCC,CCC,AAA,CCC,AAA,CCB,AAA,AAA,CCB,AAA,CCC,AAA,AAA,CCC,CCC,CCC,CCC,AAA,CCC,CCC,AAA,AAA,CCC,CCC,AAA,CCC,AAA,AAA,CCC,AAA,AAA,CCC,CCC,AAA,CCC,AAA,AAA,CCC,CCC,CCC,CCC,AAA,CCC,AAA,AAA,AAA,AAA,AAA,CCC,AAA,AAA,CCC,CCC,AAA,AAA,AAA,CCC,AAA,CCC,AAA,AAA,CCC,AAA,AAA,AAA,AAA,AAA,CCC,AAA,CCC,AAA,AAA,AAA,AAA,AAA,CCC,AAA,AAA,CCC,1
AAA,AAA,CCC,CCC,AAA,CCC,AAA,CCC,CCC,AAA,AAA,CCC,CCC,CCC,AAA,CCC,AAA,CBB,AAA,AAA,CBB,AAA,CCC,AAA,AAA,CCC,CCC,CCC,CCC,AAA,CCC,CCC,AAA,AAA,CCC,CCC,AAA,CCC,AAA,AAA,CCC,AAA,AAA,CCC,CCC,AAA,CCC,AAA,AAA,CCC,CCC,CCC,CCC,AAA,CCC,AAA,AAA,AAA,AAA,AAA,CCC,AAA,AAA,CCC,CCC,AAA,AAA,AAA,CCC,AAA,CCC,AAA,AAA,CCC,AAA,AAA,AAA,AAA,AAA,CCC,AAA,CCC,AAA,AAA,AAA,AAA,AAA,CCC,AAA,AAA,CCC,1
AAA,AAA,CCB,CCB,AAA,CCC,AAA,CCA,CCC,AAA,AAA,CCC,CCC,CCC,AAA,CCC,AAA,BBB,AAB,AAB,BBB,AAB,CCB,AAA,AAB,CCB,CCB,CCB,CCB,AAA,CCB,CCB,AAA,AAA,CCB,CCB,AAA,CCB,AAA,AAB,CCB,AAA,AAA,CCB,CCB,AAA,CCB,AAA,AAA,CCB,CCB,CCB,CCC,AAA,CCC,AAA,AAA,AAA,AAA,AAA,CCB,AAA,AAB,CCB,CCB,AAA,AAA,AAA,CCB,AAB,CCC,AAA,AAA,CCC,AAA,AAA,AAC,AAC,AAA,CCC,AAA,CCC,AAA,AAA,AAC,AAC,AAA,CCC,AAA,AAA,CCC,1
AAA,AAA,CBA,CBA,AAA,CCC,AAA,CAA,CCC,AAA,AAA,CCB,CCB,CCC,AAA,CCC,AAA,BBB,ABB,ABB,BBB,ABB,CBC,AAA,ABB,CBC,CBB,CBB,CBC,AAA,CBA,CBC,AAA,AAA,CBB,CBB,AAA,CBC,AAA,ABC,CBC,AAA,AAA,CBB,CBB,AAA,CBC,AAA,AAA,CBC,CBB,CBB,CCC,AAA,CCC,AAA,AAA,AAC,AAC,AAA,CBC,AAA,ABB,CBC,CBB,AAA,AAA,AAA,CBB,ABB,CCC,AAA,AAB,CCC,AAA,AAA,ACC,ACC,AAA,CCC,AAA,CCC,AAA,AAA,ACC,ACC,AAA,CCC,AAA,AAA,CCC,1
AAA,AAA,BAA,BAA,AAA,CCC,AAA,AAA,CCC,AAA,AAA,CBB,CBB,CCC,AAA,CCC,AAA,BBB,BBB,BBB,BBB,BBB,BCC,AAA,BBB,BCC,BBB,BBB,BCC,AAA,BAA,BCC,AAA,AAA,BBB,BBB,AAA,BCC,AAA,BCC,BCC,AAA,AAA,BBB,BBB,AAA,BCC,AAA,AAA,BCC,BBB,BBB,CCC,AAA,CCC,AAA,AAA,ACC,ACC,AAA,BCC,AAA,BBB,BCC,BBB,AAA,AAA,AAA,BBB,BBB,CCC,AAA,ABB,CCC,AAA,AAA,CCC,CCC,AAA,CCC,AAA,CCC,AAA,AAA,CCC,CCC,AAA,CCC,AAA,AAA,CCC,1
AAA,AAA,AAA,AAA,AAA,CCC,AAA,AAA,CCC,AAA,AAA,BBB,BBB,CCC,AAA,CCC,AAA,BBB,BBB,BBB,BBB,BBB,CCC,AAA,BBB,CCC,BBB,BBB,CCC,AAA,AAA,CCC,AAA,AAA,BBB,BBB,AAA,CCC,AAA,CCC,CCC,AAA,AAA,BBB,BBB,AAA,CCC,AAA,AAA,CCC,BBB,BBB,CCC,AAA,CCC,AAA,AAA,CCC,CCC,AAA,CCC,AAA,BBB,CCC,BBB,AAA,AAA,AAA,BBB,BBB,CCC,AAA,BBB,CCC,AAA,AAA,CCC,CCC,AAA,CCC,AAA,CCC,AAA,AAA,CCB,CCB,AAA,CCC,AAA,AAA,CCC,1
AAA,AAA,AAA,AAA,AAA,CCC,AAA,AAA,CCC,AAA,AAA,BBB,BBB,CCC,AAA,CCC,AAA,BBB,BBB,BBB,BBB,BBB,CCC,AAA,BBB,CCC,BBB,BBB,CCC,AAA,AAA,CCC,AAA,AAA,BBB,BBB,AAA,CCC,AAA,CCC,CCC,AAA,AAA,BBB,BBB,AAA,CCC,AAA,AAA,CCC,BBB,BBB,CCB,AAA,CCB,AAA,AAA,CCC,CCC,AAA,CCC,AAA,BBB,CCC,BBB,AAA,AAA,AAA,BBB,BBB,CCB,AAA,BBB,CCB,AAA,AAA,CCC,CCC,AAA,CCB,AAA,CCB,AAA,AAA,CBB,CBB,AAA,CCB,AAA,AAA,CCB,1
AAA,AAA,AAA,AAA,AAA,CCB,AAA,AAA,CCB,AAA,AAA,BBB,BBB,CCB,AAB,CCB,AAA,BBB,BBA,BBB,BBB,BBA,CCC,AAA,BBA,CCC,BBA,BBA,CCC,AAA,AAA,CCC,AAA,AAA,BBA,BBA,AAA,CCC,AAA,CCC,CCC,AAA,AAA,BBA,BBA,AAA,CCC,AAA,AAA,CCC,BBB,BBB,CBB,AAA,CBB,AAA,AAA,CCC,CCC,AAA,CCC,AAA,BBC,CCC,BBA,AAA,AAB,AAB,BBA,BBA,CBB,AAA,BBB,CBB,AAA,AAA,CCB,CCB,AAA,CBB,AAB,CBB,AAA,AAA,BBB,BBB,AAA,CBB,AAA,AAB,CBB,1
AAA,AAA,AAC,AAC,AAA,CBC,AAA,AAB,CBC,AAA,AAA,BBB,BBB,CBB,ABB,CBB,AAA,BBB,BAA,BBB,BBB,BAA,CCC,AAA,BAA,CCC,BAC,BAC,CCC,AAA,AAA,CCC,AAA,AAA,BAC,BAC,AAA,CCC,AAA,CCA,CCC,AAA,AAA,BAC,BAC,AAA,CCC,AAA,AAA,CCC,BBC,BBC,BBC,AAA,BBC,AAA,AAA,CCB,CCB,AAA,CCC,AAA,BCB,CCC,BAA,AAC,ABA,ABA,BAA,BAA,BBC,AAA,BBA,BBC,AAA,AAA,CBB,CBB,AAA,BBC,ABB,BBC,AAA,AAC,BBA,BBA,AAA,BBC,AAA,ABA,BBC,1
AAA,AAA,ACC,ACC,AAA,BCC,AAA,ABB,BCC,AAA,AAA,BBB,BBB,BBC,BBA,BBC,AAA,BBB,AAA,BBB,BBB,AAA,CCC,AAA,AAA,CCC,ACC,ACC,CCC,AAA,AAA,CCC,AAA,AAA,ACC,ACC,AAA,CCC,AAA,CAA,CCC,AAA,AAA,ACC,ACC,AAA,CCC,AAA,AAA,CCC,BCC,BCC,BCC,AAA,BCC,AAA,AAA,CBB,CBB,AAA,CCC,AAA,CBB,CCC,AAA,ACC,BAA,BAA,AAA,AAA,BCC,AAA,BAA,BCC,AAA,AAA,BBB,BBB,AAA,BCC,BBB,BCC,AAA,ACC,BAA,BAA,AAA,BCC,AAA,BAA,BCC,1
AAA,AAA,CCC,CCC,AAA,CCC,AAA,BBB,CCC,AAA,AAA,BBB,BBB,BCC,BAA,BCC,AAA,BBA,AAA,BBA,BBA,AAA,CCC,AAA,AAA,CCC,CCC,CCC,CCC,AAA,AAA,CCC,AAA,AAA,CCC,CCC,AAA,CCC,AAA,AAA,CCC,AAA,AAA,CCC,CCC,AAA,CCC,AAA,AAA,CCC,CCC,CCC,CCC,AAA,CCC,AAA,AAA,BBB,BBB,AAA,CCC,AAA,BBB,CCC,AAA,CCB,AAA,AAA,AAA,AAA,CCC,AAA,AAA,CCC,AAA,AAA,BBB,BBB,AAA,CCC,BBB,CCC,AAA,CCC,AAA,AAA,AAA,CCC,AAA,AAB,CCC,1
AAA,AAA,CCC,CCC,AAA,CCC,AAA,BBB,CCC,AAA,AAA,BBB,BBB,CCC,AAA,CCC,AAA,BAA,AAA,BAA,BAA,AAA,CCC,AAA,AAA,CCC,CCC,CCC,CCC,AAA,AAA,CCC,AAA,AAA,CCC,CCC,AAA,CCC,AAA,AAA,CCC,AAA,AAA,CCC,CCC,AAA,CCC,AAA,AAA,CCC,CCC,CCC,CCC,AAA,CCC,AAA,AAA,BBB,BBB,AAA,CCC,AAA,BBB,CCC,AAA,CBB,AAA,AAA,AAA,AAA,CCC,AAA,AAB,CCC,AAA,AAA,BBB,BBB,AAA,CCC,BBB,CCC,AAA,CCB,AAA,AAA,AAA,CCC,AAA,ABB,CCC,1
AAA,AAA,CCC,CCC,AAA,CCC,AAA,BBB,CCC,AAA,AAA,BBB,BBB,CCC,AAA,CCC,AAA,AAA,AAA,AAA,AAA,AAA,CCB,AAA,AAA,CCB,CCC,CCC,CCB,AAA,AAA,CCB,AAA,AAA,CCC,CCC,AAA,CCB,AAA,AAA,CCB,AAA,AAA,CCC,CCC,AAA,CCB,AAA,AAA,CCB,CCC,CCC,CCC,AAA,CCC,AAA,AAA,BBB,BBB,AAA,CCB,AAA,BBB,CCB,AAA,BBB,AAA,AAA,AAA,AAA,CCC,AAA,ABA,CCC,AAA,AAA,BBA,BBA,AAA,CCC,BBA,CCC,AAA,CBB,AAA,AAA,AAA,CCC,AAA,BBA,CCC,1
AAA,AAC,CCA,CCA,AAA,CCC,AAA,BBA,CCC,AAA,AAA,BBC,BBC,CCC,AAA,CCC,AAA,AAA,AAA,AAA,AAA,AAA,CBB,AAB,AAA,CBB,CCB,CCB,CBB,AAA,AAB,CBB,AAA,AAA,CCB,CCB,AAA,CBB,AAA,AAB,CBB,AAA,AAA,CCB,CCB,AAA,CBB,AAA,AAB,CBB,CCA,CCA,CCC,AAA,CCC,AAA,AAA,BBA,BBA,AAA,CBB,AAA,BBA,CBB,AAB,BBB,AAC,AAC,AAB,AAA,CCC,AAA,BAC,CCC,AAA,AAA,BAA,BAA,AAA,CCC,BAA,CCC,AAB,BBB,AAB,AAB,AAA,CCC,AAA,BAA,CCC,1
AAA,ACC,CAA,CAA,AAA,CCC,AAA,BAA,CCC,AAA,AAA,BCA,BCA,CCC,AAB,CCC,AAA,AAA,AAA,AAA,AAA,AAA,BBC,ABB,AAA,BBC,CBA,CBA,BBC,AAA,ABA,BBC,AAA,AAA,CBA,CBA,AAA,BBC,AAA,ABA,BBC,AAA,AAA,CBA,CBA,AAA,BBC,AAA,ABA,BBC,CAA,CAA,CCC,AAA,CCC,AAA,AAA,BAA,BAA,AAA,BBC,AAA,BAA,BBC,ABB,BBB,ACC,ACC,ABB,AAA,CCC,AAA,ACC,CCC,AAA,AAA,AAA,AAA,AAA,CCC,AAA,CCC,ABB,BBB,ABB,ABB,AAA,CCC,AAA,AAA,CCC,1
AAA,CCC,AAA,AAA,AAA,CCC,AAA,AAA,CCC,AAA,AAA,CAA,CAA,CCC,ABB,CCC,AAA,AAA,AAA,AAA,AAA,AAA,BCC,BBB,AAA,BCC,BAA,BAA,BCC,AAA,BAA,BCC,AAA,AAA,BAA,BAA,AAA,BCC,AAA,BAA,BCC,AAA,AAA,BAA,BAA,AAA,BCC,AAA,BAA,BCC,AAA,AAA,CCC,AAA,CCC,AAA,AAA,AAA,AAA,AAA,BCC,AAA,AAA,BCC,BBB,BBB,CCC,CCC,BBB,AAA,CCC,AAA,CCC,CCC,AAA,AAA,AAA,AAA,AAA,CCC,AAA,CCC,BBB,BBB,BBB,BBB,AAA,CCC,AAA,AAA,CCC,1
AAA,CCB,AAA,AAA,AAA,CCC,AAA,AAB,CCC,AAA,AAA,AAA,AAA,CCC,BBB,CCC,AAA,AAA,AAA,AAA,AAA,AAA,CCC,BBB,AAA,CCC,AAA,AAA,CCC,AAA,AAA,CCC,AAA,AAA,AAA,AAA,AAA,CCC,AAA,AAB,CCC,AAA,AAA,AAA,AAA,AAA,CCC,AAA,AAA,CCC,AAA,AAA,CCC,AAA,CCC,AAA,AAA,AAA,AAA,AAA,CCC,AAA,AAA,CCC,BBB,BBB,CCC,CCC,BBB,AAA,CCC,AAA,CCC,CCC,AAA,AAA,AAA,AAA,AAA,CCC,AAA,CCC,BBB,BBB,BBB,BBB,AAB,CCC,AAA,AAA,CCC,1
AAA,CBB,AAB,AAA,AAA,CCB,AAA,ABB,CCB,AAA,AAA,AAA,AAA,CCC,BBB,CCC,AAA,AAA,AAA,AAA,AAA,AAA,CCC,BBB,AAA,CCC,AAA,AAA,CCC,AAA,AAA,CCC,AAA,AAA,AAA,AAA,AAA,CCC,AAA,ABB,CCC,AAA,AAA,AAA,AAA,AAA,CCC,AAA,AAA,CCC,AAB,AAB,CCB,AAB,CCB,AAA,AAA,AAA,AAA,AAA,CCC,AAA,AAA,CCC,BBB,BBB,CCB,CCB,BBB,AAA,CCB,AAB,CCB,CCB,AAA,AAA,AAA,AAA,AAA,CCB,AAA,CCB,BBB,BBB,BBB,BBB,ABB,CCB,AAA,AAB,CCB,1
AAB,BBB,ABB,AAB,AAA,CBB,AAA,BBB,CBB,AAA,AAA,AAA,AAA,CCB,BBB,CCB,AAA,AAA,AAA,AAA,AAA,AAA,CCC,BBA,AAA,CCC,AAA,AAA,CCC,AAA,AAA,CCC,AAA,AAA,AAA,AAA,AAA,CCC,AAA,BBA,CCC,AAA,AAA,AAA,AAA,AAA,CCC,AAA,AAA,CCC,ABB,ABB,CBB,ABB,CBB,AAA,AAA,AAA,AAA,AAA,CCC,AAA,AAA,CCC,BBB,BBB,CBB,CBB,BBB,AAA,CBC,ABB,CBB,CBC,AAA,AAA,AAA,AAA,AAA,CBB,AAA,CBB,BBA,BBB,BBA,BBB,BBB,CBB,AAA,ABB,CBB,1
ABC,BBB,BBB,ABB,AAB,BBC,AAA,BBB,BBC,AAA,AAA,AAB,AAB,CBB,BBB,CBB,AAA,AAA,AAA,AAA,AAA,AAA,CCC,BAA,AAA,CCC,AAB,AAB,CCC,AAA,AAB,CCC,AAA,AAA,AAB,AAB,AAA,CCC,AAA,BAA,CCC,AAA,AAA,AAB,AAB,AAA,CCC,AAA,AAA,CCC,BBB,BBB,BBC,BBB,BBC,AAA,AAA,AAB,AAB,AAA,CCC,AAA,AAA,CCC,BBB,BBB,BBB,BBB,BBB,AAA,BCC,BBB,BBB,BCC,AAA,AAA,AAA,AAA,AAA,BBC,AAA,BBC,BAA,BBB,BAA,BBB,BBB,BBC,AAA,BBA,BBC,1
BCC,BBB,BBB,BBB,ABB,BCC,AAA,BBB,BCC,AAA,AAA,ABB,ABB,BBC,BBA,BBC,AAA,AAA,AAA,AAA,AAA,AAA,CCC,AAA,AAA,CCC,ABB,ABB,CCC,AAA,ABB,CCC,AAA,AAA,ABB,ABB,AAA,CCC,AAA,AAA,CCC,AAA,AAA,ABB,ABB,AAA,CCC,AAA,AAA,CCC,BBB,BBB,BCC,BBB,BCC,AAA,AAA,ABB,ABB,AAA,CCC,AAA,AAA,CCC,BBB,BBA,BBB,BBB,BBB,AAA,CCC,BBB,BBB,CCC,AAA,AAA,AAA,AAA,AAA,BCC,AAA,BCC,AAA,BBB,AAA,BBB,BBB,BCC,AAA,BAB,BCC,1
CCC,BBB,BBB,BBB,BBB,CCC,AAA,BBB,CCC,AAA,AAA,BBB,BBB,BCC,BAA,BCC,AAA,AAA,AAA,AAA,AAA,AAA,CCC,AAA,AAA,CCC,BBB,BBB,CCC,AAA,BBB,CCC,AAA,AAA,BBB,BBB,AAA,CCC,AAA,AAA,CCC,AAA,AAA,BBB,BBB,AAA,CCC,AAA,AAB,CCC,BBB,BBB,CCC,BBB,CCC,AAA,AAA,BBB,BBB,AAA,CCC,AAA,AAA,CCC,BBB,BAA,BBB,BBB,BBB,AAA,CCC,BBB,BBB,CCC,AAA,AAA,AAA,AAA,AAA,CCC,AAA,CCC,AAA,BBA,AAA,BBA,BBA,CCC,AAA,ABB,CCC,1
CCC,BBB,BBB,BBB,BBB,CCC,AAA,BBB,CCC,AAA,AAA,BBB,BBB,CCC,AAA,CCC,AAA,AAA,AAA,AAA,AAA,AAA,CCC,AAA,AAA,CCC,BBB,BBB,CCC,AAA,BBB,CCC,AAA,AAA,BBB,BBB,AAA,CCC,AAA,AAA,CCC,AAA,AAA,BBB,BBB,AAA,CCC,AAA,ABB,CCC,BBB,BBB,CCC,BBB,CCC,AAA,AAA,BBB,BBB,AAA,CCC,AAA,AAB,CCC,BBB,AAA,BBB,BBB,BBB,AAA,CCB,BBA,BBB,CCB,AAA,AAA,AAA,AAA,AAA,CCC,AAA,CCC,AAA,BAA,AAA,BAA,BAA,CCC,AAB,BBB,CCC,1
CCC,BBB,BBC,BBC,BBB,CCC,AAA,BBC,CCC,AAA,AAA,BBB,BBB,CCC,AAA,CCC,AAA,AAA,AAA,AAA,AAA,AAA,CCB,AAA,AAA,CCB,BBB,BBB,CCB,AAA,BBB,CCB,AAA,AAA,BBB,BBB,AAA,CCB,AAA,AAB,CCB,AAA,AAA,BBB,BBB,AAA,CCB,AAA,BBB,CCB,BBC,BBC,CCC,BBC,CCC,AAA,AAA,BBB,BBB,AAA,CCB,AAA,ABB,CCB,BBA,AAA,BBB,BBB,BBA,AAA,CBB,BAA,BBB,CBB,AAA,AAA,AAA,AAA,AAA,CCC,AAA,CCC,AAA,AAA,AAA,AAA,AAA,CCC,ABB,BBA,CCC,1
CCB,BBB,BCC,BCC,BBB,CCC,AAA,BCB,CCC,AAA,AAA,BBC,BBC,CCC,AAA,CCC,AAA,AAA,AAA,AAA,AAA,AAA,CBB,AAA,AAA,CBB,BBB,BBB,CBC,AAA,BBA,CBC,AAA,AAA,BBB,BBB,AAA,CBB,AAA,ABB,CBB,AAA,AAA,BBB,BBB,AAA,CBB,AAA,BBB,CBB,BCB,BCB,CCC,BCB,CCC,AAA,AAA,BBA,BBA,AAA,CBB,AAA,BBB,CBB,BAA,AAA,BBB,BBB,BAA,AAA,BBC,AAA,BBB,BBC,AAA,AAA,AAB,AAB,AAA,CCC,AAA,CCC,AAA,AAA,AAA,AAA,AAA,CCC,BBB,BAA,CCC,1
