0,1,2,3,4,5,6,7
ABC,CCC,BBC,CAC,CCC,ABA,BBC,BCC
BCC,CCC,BCC,ACA,CCA,BAA,BCC,CCA
CCC,CCC,CCC,CAA,CAA,AAA,CCC,CAA
CCC,CCC,CCC,AAA,AAA,AAA,CCC,AAA
CCC,CCC,CCC,AAA,AAA,AAA,CCC,AAA
CCC,CCB,CCC,AAA,AAA,AAA,CCC,AAA
CCC,CBB,CCC,AAA,AAA,AAA,CCC,AAA
CCC,BBB,CCC,AAA,AAA,AAA,CCC,AAA
CCC,BBB,CCC,AAA,AAA,AAA,CCC,AAA
CCC,BBB,CCC,AAA,AAA,AAA,CCC,AAA
CCC,BBA,CCC,AAA,AAA,AAA,CCC,AAA
CCC,BAA,CCC,AAA,AAA,AAA,CCC,AAA
CCC,AAB,CCC,AAA,AAA,AAA,CCC,AAA
CCC,ABB,CCC,AAA,AAA,AAA,CCC,AAA
CCC,BBC,CCB,AAA,AAA,AAA,CCC,AAA
CCB,BCC,CBB,AAB,AAA,AAB,CCB,AAB
CBB,CCC,BBB,ABB,AAB,ABB,CBB,ABB
BBB,CCC,BBA,BBB,ABB,BBB,BBB,BBB
BBB,CCC,BAA,BBC,BBB,BBC,BBA,BBC
BBA,CCC,AAA,BCC,BBC,BCC,BAA,BCC
BAA,CCC,AAA,CCC,BCC,CCC,AAA,CCC
AAA,CCC,AAA,CCC,CCC,CCC,AAA,CCC
AAA,CCC,AAA,CCC,CCC,CCC,AAA,CCC
AAA,CCC,AAA,CCC,CCC,CCC,AAA,CCC
AAA,CCC,AAA,CCC,CCC,CCC,AAA,CCC
AAA,CCC,AAA,CCC,CCC,CCC,AAA,CCC
AAA,CCC,AAA,CCC,CCC,CCC,AAA,CCC
AAA,CCC,AAA,CCC,CCC,CCC,AAA,CCC
AAA,CCC,AAA,CCC,CCC,CCC,AAA,CCC
AAA,CCC,AAA,CCC,CCC,CCC,AAA,CCC
AAA,CCC,AAA,CCC,CCC,CCC,AAA,CCC
AAA,CCC,AAA,CCC,CCC,CCC,AAA,CCC
AAA,CCC,AAA,CCC,CCC,CCC,AAA,CCC
AAA,CCC,AAA,CCC,CCC,CCC,AAA,CCC
AAA,CCC,AAA,CCC,CCC,CCC,AAA,CCC
AAA,CCC,AAA,CCC,CCC,CCC,AAA,CCC
AAA,CCC,AAA,CCC,CCC,CCC,AAA,CCC
AAA,CCC,AAA,CCC,CCC,CCC,AAA,CCC
AAA,CCC,AAA,CCC,CCC,CCC,AAA,CCC
AAA,CCC,AAA,CCC,CCC,CCC,AAB,CCC
AAA,CCC,AAA,CCC,CCC,CCC,ABA,CCC
AAA,CCC,AAA,CCC,CCC,CCC,BAA,CCC
AAA,CCC,AAA,CCC,CCC,CCC,AAA,CCC
AAA,CCC,AAA,CCC,CCC,CCC,AAA,CCC
AAA,CCC,AAA,CCC,CCC,CCC,AAA,CCC
AAA,CCC,AAA,CCB,CCC,CCB,AAA,CCC
AAA,CCC,AAA,CBC,CCC,CBC,AAA,CCC
AAA,CCC,AAA,BCC,CCC,BCC,AAA,CCC
AAA,CCC,AAA,CCC,CCC,CCC,AAB,CCC
AAA,CCC,AAA,CCC,CCC,CCC,ABB,CCC
AAA,CCC,AAA,CCC,CCC,CCC,BBA,CCC
AAA,CCC,AAA,CCC,CCC,CCC,BAA,CCC
AAA,CCC,AAA,CCC,CCC,CCC,AAA,CCB
AAA,CCC,AAA,CCC,CCC,CCB,AAA,CBB
AAA,CCC,AAA,CCC,CCB,CBB,AAA,BBB
AAB,CCC,AAB,CCC,CBB,BBB,AAA,BBC
ABB,CCC,ABA,CCC,BBB,BBB,AAB,BCC
BBB,CCC,BAA,CCB,BBB,BBB,ABA,CCC
BBC,CCC,AAA,CBB,BBC,BBC,BAB,CCB
BCB,CCC,AAA,BBB,BCB,BCB,ABB,CBC
CBB,CCC,AAB,BBC,CBC,CBC,BBA,BCC
BBA,CCC,ABA,BCB,BCC,BCC,BAB,CCC
BAB,CCC,BAB,CBC,CCC,CCC,ABB,CCC
ABA,CCC,ABA,BCC,CCB,CCC,BBA,CCC
BAA,CCC,BAA,CCB,CBB,CCC,BAC,CCC
AAB,CCC,AAA,CBB,BBB,CCB,ACB,CCC
ABB,CCC,AAB,BBC,BBB,CBC,CBB,CCC
BBA,CCC,ABB,BCB,BBB,BCB,BBB,CCC
BAB,CCC,BBA,CBA,BBB,CBB,BBB,CCB
ABB,CCC,BAB,BAA,BBB,BBB,BBB,CBB
BBA,CCC,ABB,AAA,BBB,BBB,BBB,BBB
BAA,CCC,BBC,AAA,BBB,BBB,BBB,BBB
AAB,CCC,BCA,AAB,BBB,BBB,BBB,BBB
ABC,CCC,CAA,ABB,BBB,BBB,BBB,BBC
BCC,CCC,AAA,BBA,BBC,BBB,BBB,BCB
CCC,CCC,AAB,BAB,BCB,BBB,BBC,CBC
CCB,CCC,ABB,ABB,CBA,BBB,BCB,BCB
CBB,CCC,BBA,BBB,BAB,BBB,CBB,CBB
BBC,CCC,BAA,BBB,ABB,BBB,BBA,BBA
BCC,CCC,AAA,BBC,BBB,BBA,BAB,BAA
CCB,CCC,AAB,BCB,BBB,BAB,ABA,AAA
CBB,CCC,ABA,CBB,BBB,ABC,BAB,AAA
BBC,CCC,BAB,BBB,BBB,BCB,ABB,AAA
BCC,CCC,ABB,BBB,BBB,CBB,BBA,AAA
CCB,CCC,BBB,BBB,BBB,BBA,BAA,AAA
CBA,CCC,BBB,BBB,BBC,BAB,AAB,AAB
BAB,CCC,BBB,BBA,BCB,ABA,ABA,ABA
ABB,CCC,BBC,BAC,CBB,BAB,BAB,BAB
BBA,CCC,BCB,ACB,BBC,ABB,ABC,ABB
BAA,CCC,CBB,CBC,BCB,BBB,BCA,BBB
AAA,CCC,BBC,BCC,CBB,BBB,CAA,BBC
AAA,CCC,BCC,CCC,BBB,BBB,AAC,BCC
AAA,CCC,CCC,CCB,BBA,BBB,ACB,CCC
AAB,CCC,CCB,CBC,BAC,BBC,CBB,CCC
ABB,CCC,CBC,BCC,ACB,BCA,BBB,CCC
BBB,CCC,BCB,CCC,CBC,CAA,BBB,CCC
BBB,CCC,CBB,CCC,BCB,AAA,BBB,CCC
BBB,CCC,BBA,CCC,CBB,AAA,BBB,CCC
BBB,CCC,BAB,CCB,BBB,AAB,BBB,CCA
BBB,CCC,ABA,CBC,BBA,ABB,BBB,CAB
BBB,CCC,BAA,BCB,BAB,BBB,BBB,ABA
BBC,CCC,AAA,CBB,ABB,BBC,BBB,BAB
BCB,CCC,AAA,BBC,BBC,BCC,BBC,ABB
CBB,CCC,AAB,BCC,BCC,CCC,BCB,BBA
BBB,CCC,ABB,CCB,CCB,CCC,CBC,BAA
BBB,CCC,BBB,CBC,CBB,CCC,BCB,AAB
BBB,CCC,BBB,BCC,BBB,CCC,CBC,ABB
BBB,CCC,BBB,CCB,BBB,CCB,BCA,BBB
BBB,CCC,BBC,CBC,BBB,CBB,CAB,BBC
BBC,CCC,BCC,BCB,BBB,BBB,ABB,BCC
BCC,CCC,CCC,CBB,BBB,BBA,BBC,CCB
CCB,CCC,CCC,BBB,BBB,BAA,BCC,CBC
CBC,CCC,CCB,BBB,BBB,AAA,CCB,BCB
BCC,CCC,CBC,BBB,BBB,AAA,CBB,CBB
CCC,CCC,BCC,BBB,BBB,AAB,BBC,BBB
CCB,CCC,CCB,BBA,BBA,ABB,BCC,BBB
CBB,CCC,CBB,BAB,BAA,BBB,CCB,BBC
BBA,CCC,BBA,ABA,AAA,BBB,CBB,BCC
BAB,CCC,BAB,BAA,AAA,BBB,BBA,CCC
ABB,CCC,ABC,AAB,AAA,BBB,BAA,CCB
BBA,CCC,BCB,ABC,AAA,BBC,AAB,CBB
BAB,CCC,CBC,BCC,AAB,BCA,ABB,BBB
ABA,CCC,BCB,CCB,ABC,CAA,BBA,BBB
BAB,CCC,CBC,CBB,BCB,AAB,BAA,BBA
ABB,CCC,BCB,BBC,CBC,ABB,AAA,BAA
BBB,CCC,CBB,BCC,BCC,BBA,AAB,AAA
BBC,CCC,BBB,CCC,CCC,BAC,ABB,AAA
BCB,CCC,BBB,CCC,CCC,ACB,BBB,AAA
CBB,CCC,BBB,CCC,CCB,CBB,BBB,AAB
BBC,CCC,BBA,CCB,CBB,BBA,BBB,ABB
BCB,CCC,BAA,CBB,BBB,BAA,BBB,BBB
CBA,CCC,AAA,BBB,BBA,AAC,BBB,BBB
BAB,CCC,AAA,BBC,BAA,ACB,BBB,BBB
ABB,CCC,AAB,BCC,AAA,CBB,BBA,BBA
BBA,CCC,ABA,CCC,AAB,BBB,BAB,BAB
BAB,CCC,BAA,CCC,ABA,BBC,ABA,ABA
ABB,CCC,AAB,CCC,BAA,BCB,BAA,BAA
BBC,CCC,ABB,CCC,AAB,CBC,AAB,AAA
BCB,CCC,BBA,CCC,ABB,BCC,ABB,AAB
CBA,CCC,BAB,CCC,BBA,CCB,BBB,ABA
BAA,CCC,ABC,CCC,BAA,CBB,BBC,BAA
AAB,CCC,BCA,CCB,AAC,BBC,BCC,AAA
ABC,CCC,CAB,CBA,ACC,BCB,CCB,AAB
BCC,CCC,ABC,BAA,CCB,CBB,CBB,ABA
CCC,CCC,BCB,AAA,CBB,BBB,BBB,BAC
CCA,CCC,CBC,AAB,BBB,BBB,BBC,ACC
CAB,CCC,BCC,ABB,BBC,BBB,BCC,CCC
ABB,CCC,CCB,BBB,BCC,BBB,CCC,CCC
BBB,CCC,CBB,BBC,CCB,BBB,CCC,CCB
BBA,CCC,BBB,BCB,CBC,BBB,CCB,CBC
BAA,CCC,BBB,CBB,BCB,BBA,CBC,BCB
AAA,CCC,BBB,BBB,CBB,BAA,BCA,CBB
AAB,CCC,BBB,BBA,BBB,AAA,CAB,BBB
ABB,CCC,BBC,BAB,BBB,AAB,ABB,BBC
BBB,CCC,BCC,ABB,BBC,ABC,BBB,BCC
BBB,CCC,CCB,BBB,BCB,BCB,BBB,CCB
BBB,CCC,CBB,BBA,CBB,CBB,BBB,CBC
BBB,CCC,BBB,BAB,BBB,BBA,BBA,BCC
BBB,CCC,BBB,ABB,BBB,BAB,BAB,CCC
BBB,CCC,BBB,BBB,BBB,ABB,ABB,CCC
BBB,CCC,BBB,BBB,BBA,BBB,BBC,CCB
BBC,CCC,BBB,BBB,BAA,BBC,BCB,CBB
BCC,CCC,BBB,BBA,AAA,BCB,CBC,BBB
CCC,CCC,BBA,BAB,AAB,CBA,BCA,BBB
CCB,CCC,BAA,ABA,ABB,BAA,CAB,BBB
CBB,CCC,AAA,BAB,BBA,AAB,ABA,BBC
BBA,CCC,AAA,ABB,BAA,ABB,BAB,BCC
BAB,CCC,AAB,BBC,AAB,BBB,ABB,CCC
ABB,CCC,ABB,BCB,ABC,BBB,BBA,CCC
BBB,CCC,BBB,CBB,BCB,BBB,BAA,CCB
BBB,CCC,BBB,BBC,CBC,BBA,AAA,CBB
BBB,CCC,BBB,BCC,BCC,BAB,AAB,BBA
BBA,CCC,BBC,CCC,CCC,ABB,ABB,BAB
BAB,CCC,BCC,CCB,CCC,BBA,BBC,ABA
ABB,CCC,CCC,CBC,CCC,BAA,BCB,BAA
BBB,CCC,CCC,BCB,CCB,AAB,CBB,AAA
BBA,CCC,CCB,CBB,CBC,ABB,BBA,AAA
BAB,CCC,CBB,BBB,BCC,BBC,BAB,AAB
ABA,CCC,BBB,BBB,CCB,BCB,ABC,ABB
BAA,CCC,BBA,BBB,CBB,CBC,BCC,BBB
AAA,CCC,BAA,BBC,BBB,BCC,CCB,BBB
AAA,CCC,AAA,BCB,BBA,CCC,CBC,BBB
AAA,CCC,AAB,CBB,BAA,CCC,BCC,BBB
AAB,CCC,ABC,BBA,AAB,CCC,CCB,BBB
ABC,CCC,BCC,BAA,ABC,CCC,CBC,BBA
BCC,CCC,CCB,AAB,BCC,CCC,BCC,BAA
CCB,CCC,CBB,ABA,CCC,CCB,CCC,AAA
CBB,CCC,BBB,BAB,CCC,CBB,CCB,AAB
BBB,CCC,BBB,ABB,CCB,BBB,CBB,ABB
BBB,CCC,BBB,BBB,CBB,BBC,BBB,BBC
BBB,CCC,BBA,BBB,BBB,BCC,BBB,BCC
BBB,CCC,BAB,BBC,BBA,CCC,BBB,CCB
BBB,CCC,ABB,BCB,BAA,CCB,BBB,CBB
BBB,CCC,BBB,CBB,AAA,CBA,BBB,BBB
BBA,CCC,BBA,BBA,AAB,BAA,BBB,BBB
BAA,CCC,BAB,BAB,ABB,AAA,BBB,BBB
AAB,CCC,ABC,ABC,BBB,AAB,BBB,BBB
ABB,CCC,BCC,BCC,BBB,ABA,BBC,BBA
BBA,CCC,CCC,CCC,BBB,BAA,BCC,BAB
BAB,CCC,CCC,CCC,BBC,AAB,CCC,ABC
ABC,CCC,CCB,CCC,BCB,ABB,CCC,BCC
BCB,CCC,CBC,CCC,CBA,BBB,CCB,CCB
CBB,CCC,BCB,CCC,BAA,BBB,CBB,CBA
BBB,CCC,CBB,CCC,AAB,BBB,BBC,BAA
BBC,CCC,BBB,CCC,ABA,BBC,BCC,AAA
BCB,CCC,BBC,CCC,BAA,BCB,CCC,AAA
CBB,CCC,BCC,CCB,AAA,CBB,CCC,AAA
BBB,CCC,CCC,CBB,AAA,BBA,CCB,AAA
BBB,CCC,CCC,BBB,AAB,BAA,CBB,AAA
BBA,CCC,CCB,BBB,ABA,AAA,BBB,AAA
BAB,CCC,CBB,BBA,BAA,AAB,BBB,AAA
ABC,CCC,BBB,BAB,AAA,ABC,BBB,AAB
BCC,CCC,BBB,ABA,AAB,BCB,BBB,ABB
CCC,CCC,BBC,BAB,ABC,CBC,BBC,BBA
CCC,CCC,BCB,ABC,BCB,BCB,BCB,BAA
CCB,CCC,CBB,BCB,CBC,CBC,CBB,AAA
CBC,CCC,BBC,CBB,BCC,BCB,BBB,AAB
BCB,CCC,BCA,BBB,CCC,CBB,BBB,ABB
CBB,CCC,CAB,BBB,CCC,BBB,BBB,BBB
BBB,CCC,ABB,BBB,CCC,BBA,BBB,BBB
BBB,CCC,BBA,BBB,CCC,BAB,BBB,BBB
BBA,CCC,BAA,BBA,CCB,ABB,BBB,BBB
BAA,CCC,AAA,BAB,CBA,BBC,BBB,BBA
AAA,CCC,AAA,ABC,BAC,BCC,BBA,BAB
AAA,CCC,AAA,BCB,ACC,CCC,BAA,ABB
AAA,CCC,AAB,CBB,CCC,CCC,AAA,BBA
