active-routes-count_leaf1,backup-routes-count_leaf1,deleted-routes-count_leaf1,paths-count_leaf1,protocol-route-memory_leaf1,routes-counts_leaf1,global__established-neighbors-count-total_leaf1,performance-statistics__global__configuration-items-processed_leaf1,performance-statistics__vrf__inbound-update-messages_leaf1,vrf__network-count_leaf1,vrf__path-count_leaf1,vrf__update-messages-received_leaf1,active-routes-count_leaf2,backup-routes-count_leaf2,deleted-routes-count_leaf2,paths-count_leaf2,protocol-route-memory_leaf2,routes-counts_leaf2,global__established-neighbors-count-total_leaf2,performance-statistics__global__configuration-items-processed_leaf2,performance-statistics__vrf__inbound-update-messages_leaf2,vrf__path-count_leaf2,vrf__update-messages-received_leaf2,paths-count_leaf3,protocol-route-memory_leaf3,global__established-neighbors-count-total_leaf3,performance-statistics__vrf__inbound-update-messages_leaf3,vrf__path-count_leaf3,vrf__update-messages-received_leaf3,active-routes-count_leaf5,deleted-routes-count_leaf5,paths-count_leaf5,protocol-route-memory_leaf5,routes-counts_leaf5,global__established-neighbors-count-total_leaf5,performance-statistics__vrf__inbound-update-messages_leaf5,vrf__network-count_leaf5,vrf__path-count_leaf5,vrf__update-messages-received_leaf5,active-routes-count_leaf6,deleted-routes-count_leaf6,paths-count_leaf6,protocol-route-memory_leaf6,routes-counts_leaf6,global__established-neighbors-count-total_leaf6,performance-statistics__global__configuration-items-processed_leaf6,performance-statistics__vrf__inbound-update-messages_leaf6,vrf__network-count_leaf6,vrf__path-count_leaf6,vrf__update-messages-received_leaf6,paths-count_leaf7,protocol-route-memory_leaf7,global__established-neighbors-count-total_leaf7,performance-statistics__vrf__inbound-update-messages_leaf7,vrf__path-count_leaf7,vrf__update-messages-received_leaf7,active-routes-count_leaf8,deleted-routes-count_leaf8,paths-count_leaf8,protocol-route-memory_leaf8,routes-counts_leaf8,global__established-neighbors-count-total_leaf8,performance-statistics__global__configuration-items-processed_leaf8,performance-statistics__vrf__inbound-update-messages_leaf8,vrf__path-count_leaf8,vrf__update-messages-received_leaf8,active-routes-count_spine1,deleted-routes-count_spine1,paths-count_spine1,protocol-route-memory_spine1,routes-counts_spine1,global__established-neighbors-count-total_spine1,performance-statistics__global__configuration-items-processed_spine1,performance-statistics__vrf__inbound-update-messages_spine1,vrf__network-count_spine1,vrf__path-count_spine1,vrf__update-messages-received_spine1,active-routes-count_spine2,deleted-routes-count_spine2,paths-count_spine2,protocol-route-memory_spine2,routes-counts_spine2,global__established-neighbors-count-total_spine2,performance-statistics__global__configuration-items-processed_spine2,performance-statistics__vrf__inbound-update-messages_spine2,vrf__network-count_spine2,vrf__path-count_spine2,vrf__update-messages-received_spine2,active-routes-count_spine3,deleted-routes-count_spine3,paths-count_spine3,protocol-route-memory_spine3,routes-counts_spine3,global__established-neighbors-count-total_spine3,performance-statistics__global__configuration-items-processed_spine3,performance-statistics__vrf__inbound-update-messages_spine3,vrf__network-count_spine3,vrf__path-count_spine3,vrf__update-messages-received_spine3,active-routes-count_spine4,deleted-routes-count_spine4,paths-count_spine4,protocol-route-memory_spine4,routes-counts_spine4,global__established-neighbors-count-total_spine4,performance-statistics__global__configuration-items-processed_spine4,performance-statistics__vrf__inbound-update-messages_spine4,vrf__path-count_spine4,vrf__update-messages-received_spine4,anomaly
165.0,1.0,0.0,982.0,131232.0,166.0,38.0,6.0,70206.0,352.0,4808.0,70206.0,162.0,1.0,0.0,925.0,124464.0,163.0,37.0,2.0,67765.0,5818.0,67765.0,947.0,127056.0,37.0,74020.0,5990.0,74020.0,165.0,0.0,980.0,130880.0,165.0,37.0,67064.0,352.0,5297.0,67064.0,164.0,0.0,980.0,130752.0,164.0,38.0,2.0,68997.0,352.0,6213.0,68997.0,967.0,129296.0,38.0,69033.0,6213.0,69033.0,164.0,0.0,957.0,128176.0,164.0,39.0,3.0,67677.0,5937.0,67677.0,152.0,0.0,1152.0,148480.0,152.0,56.0,10.0,133868.0,352.0,7053.0,133868.0,152.0,0.0,1152.0,148480.0,152.0,56.0,11.0,131881.0,352.0,8353.0,131881.0,152.0,0.0,1152.0,148480.0,152.0,56.0,14.0,63922.0,352.0,8353.0,63922.0,153.0,0.0,1180.0,151744.0,153.0,56.0,4.0,122322.0,8407.0,122322.0,1
165.0,1.0,0.0,982.0,131232.0,166.0,38.0,6.0,70206.0,352.0,4808.0,70206.0,162.0,1.0,0.0,925.0,124464.0,163.0,37.0,2.0,67765.0,5818.0,67765.0,947.0,127056.0,37.0,74020.0,5990.0,74020.0,165.0,0.0,980.0,130880.0,165.0,37.0,67064.0,352.0,5297.0,67064.0,164.0,0.0,980.0,130752.0,164.0,38.0,2.0,68997.0,352.0,6213.0,68997.0,967.0,129296.0,38.0,69033.0,6213.0,69033.0,164.0,0.0,957.0,128176.0,164.0,39.0,3.0,67677.0,5937.0,67677.0,152.0,0.0,1152.0,148480.0,152.0,56.0,10.0,133868.0,352.0,7053.0,133868.0,152.0,0.0,1152.0,148480.0,152.0,56.0,11.0,131881.0,352.0,8353.0,131881.0,152.0,0.0,1152.0,148480.0,152.0,56.0,14.0,63922.0,352.0,8353.0,63922.0,153.0,0.0,1180.0,151744.0,153.0,56.0,4.0,122322.0,8407.0,122322.0,1
165.0,1.0,0.0,982.0,131232.0,166.0,38.0,6.0,70206.0,352.0,4808.0,70206.0,162.0,1.0,0.0,925.0,124464.0,163.0,37.0,2.0,67765.0,5818.0,67765.0,947.0,127056.0,37.0,74020.0,5990.0,74020.0,165.0,0.0,980.0,130880.0,165.0,37.0,67064.0,352.0,5297.0,67064.0,164.0,0.0,980.0,130752.0,164.0,38.0,2.0,68997.0,352.0,6213.0,68997.0,967.0,129296.0,38.0,69033.0,6213.0,69033.0,164.0,0.0,957.0,128176.0,164.0,39.0,3.0,67677.0,5937.0,67677.0,152.0,0.0,1152.0,148480.0,152.0,56.0,10.0,133868.0,352.0,7053.0,133868.0,152.0,0.0,1152.0,148480.0,152.0,56.0,11.0,131881.0,352.0,8353.0,131881.0,152.0,0.0,1152.0,148480.0,152.0,56.0,14.0,63922.0,352.0,8353.0,63922.0,153.0,0.0,1180.0,151744.0,153.0,56.0,4.0,122322.0,8407.0,122322.0,1
165.0,1.0,0.0,982.0,131232.0,166.0,38.0,6.0,70206.0,352.0,4808.0,70206.0,162.0,1.0,0.0,925.0,124464.0,163.0,37.0,2.0,67765.0,5818.0,67765.0,947.0,127056.0,37.0,74020.0,5990.0,74020.0,165.0,0.0,980.0,130880.0,165.0,37.0,67064.0,352.0,5297.0,67064.0,164.0,0.0,980.0,130752.0,164.0,38.0,2.0,68997.0,352.0,6213.0,68997.0,967.0,129296.0,38.0,69033.0,6213.0,69033.0,164.0,0.0,957.0,128176.0,164.0,39.0,3.0,67677.0,5937.0,67677.0,152.0,0.0,1152.0,148480.0,152.0,56.0,10.0,133868.0,352.0,7053.0,133868.0,152.0,0.0,1152.0,148480.0,152.0,56.0,11.0,131881.0,352.0,8353.0,131881.0,152.0,0.0,1152.0,148480.0,152.0,56.0,14.0,63922.0,352.0,8353.0,63922.0,153.0,0.0,1180.0,151744.0,153.0,56.0,4.0,122322.0,8407.0,122322.0,1
165.0,1.0,0.0,982.0,131232.0,166.0,38.0,6.0,70206.0,352.0,4808.0,70206.0,162.0,1.0,0.0,925.0,124464.0,163.0,37.0,2.0,67765.0,5818.0,67765.0,947.0,127056.0,37.0,74020.0,5990.0,74020.0,165.0,0.0,980.0,130880.0,165.0,37.0,67064.0,352.0,5297.0,67064.0,164.0,0.0,980.0,130752.0,164.0,38.0,2.0,68997.0,352.0,6213.0,68997.0,967.0,129296.0,38.0,69033.0,6213.0,69033.0,164.0,0.0,957.0,128176.0,164.0,39.0,3.0,67677.0,5937.0,67677.0,152.0,0.0,1152.0,148480.0,152.0,56.0,10.0,133868.0,352.0,7053.0,133868.0,152.0,0.0,1152.0,148480.0,152.0,56.0,11.0,131881.0,352.0,8353.0,131881.0,152.0,0.0,1152.0,148480.0,152.0,56.0,14.0,63922.0,352.0,8353.0,63922.0,153.0,0.0,1180.0,151744.0,153.0,56.0,4.0,122322.0,8407.0,122322.0,1
165.0,1.0,0.0,982.0,131232.0,166.0,38.0,6.0,70206.0,352.0,4808.0,70206.0,162.0,1.0,0.0,925.0,124464.0,163.0,37.0,2.0,67765.0,5818.0,67765.0,947.0,127056.0,37.0,74020.0,5990.0,74020.0,165.0,0.0,980.0,130880.0,165.0,37.0,67064.0,352.0,5297.0,67064.0,164.0,0.0,980.0,130752.0,164.0,38.0,2.0,68997.0,352.0,6213.0,68997.0,967.0,129296.0,38.0,69033.0,6213.0,69033.0,164.0,0.0,957.0,128176.0,164.0,39.0,3.0,67677.0,5937.0,67677.0,152.0,0.0,1152.0,148480.0,152.0,56.0,10.0,133868.0,352.0,7053.0,133868.0,152.0,0.0,1152.0,148480.0,152.0,56.0,11.0,131881.0,352.0,8353.0,131881.0,152.0,0.0,1152.0,148480.0,152.0,56.0,14.0,63922.0,352.0,8353.0,63922.0,153.0,0.0,1180.0,151744.0,153.0,56.0,4.0,122322.0,8407.0,122322.0,1
165.0,1.0,0.0,982.0,131232.0,166.0,38.0,6.0,70206.0,352.0,4808.0,70206.0,162.0,1.0,0.0,925.0,124464.0,163.0,37.0,2.0,67765.0,5818.0,67765.0,947.0,127056.0,37.0,74020.0,5990.0,74020.0,165.0,0.0,980.0,130880.0,165.0,37.0,67064.0,352.0,5297.0,67064.0,164.0,0.0,980.0,130752.0,164.0,38.0,2.0,68997.0,352.0,6213.0,68997.0,967.0,129296.0,38.0,69033.0,6213.0,69033.0,164.0,0.0,957.0,128176.0,164.0,39.0,3.0,67677.0,5937.0,67677.0,152.0,0.0,1152.0,148480.0,152.0,56.0,10.0,133868.0,352.0,7053.0,133868.0,152.0,0.0,1152.0,148480.0,152.0,56.0,11.0,131881.0,352.0,8353.0,131881.0,152.0,0.0,1152.0,148480.0,152.0,56.0,14.0,63922.0,352.0,8353.0,63922.0,153.0,0.0,1180.0,151744.0,153.0,56.0,4.0,122322.0,8407.0,122322.0,1
165.0,1.0,0.0,982.0,131232.0,166.0,38.0,6.0,70206.0,352.0,4808.0,70206.0,162.0,1.0,0.0,925.0,124464.0,163.0,37.0,2.0,67765.0,5818.0,67765.0,947.0,127056.0,37.0,74020.0,5990.0,74020.0,165.0,0.0,980.0,130880.0,165.0,37.0,67064.0,352.0,5297.0,67064.0,164.0,0.0,980.0,130752.0,164.0,38.0,2.0,68997.0,352.0,6213.0,68997.0,967.0,129296.0,38.0,69033.0,6213.0,69033.0,164.0,0.0,957.0,128176.0,164.0,39.0,3.0,67677.0,5937.0,67677.0,152.0,0.0,1152.0,148480.0,152.0,56.0,10.0,133868.0,352.0,7053.0,133868.0,152.0,0.0,1152.0,148480.0,152.0,56.0,11.0,131881.0,352.0,8353.0,131881.0,152.0,0.0,1152.0,148480.0,152.0,56.0,14.0,63922.0,352.0,8353.0,63922.0,153.0,0.0,1180.0,151744.0,153.0,56.0,4.0,122322.0,8407.0,122322.0,1
165.0,1.0,0.0,982.0,131232.0,166.0,38.0,6.0,70206.0,352.0,4808.0,70206.0,162.0,1.0,0.0,925.0,124464.0,163.0,37.0,2.0,67765.0,5818.0,67765.0,947.0,127056.0,37.0,74020.0,5990.0,74020.0,165.0,0.0,980.0,130880.0,165.0,37.0,67064.0,352.0,5297.0,67064.0,164.0,0.0,980.0,130752.0,164.0,38.0,2.0,68997.0,352.0,6213.0,68997.0,967.0,129296.0,38.0,69033.0,6213.0,69033.0,164.0,0.0,957.0,128176.0,164.0,39.0,3.0,67677.0,5937.0,67677.0,152.0,0.0,1152.0,148480.0,152.0,56.0,10.0,133868.0,352.0,7053.0,133868.0,152.0,0.0,1152.0,148480.0,152.0,56.0,11.0,131881.0,352.0,8353.0,131881.0,152.0,0.0,1152.0,148480.0,152.0,56.0,14.0,63922.0,352.0,8353.0,63922.0,153.0,0.0,1180.0,151744.0,153.0,56.0,4.0,122322.0,8407.0,122322.0,1
165.0,1.0,0.0,982.0,131232.0,166.0,38.0,6.0,70206.0,352.0,4808.0,70206.0,162.0,1.0,0.0,925.0,124464.0,163.0,37.0,2.0,67765.0,5818.0,67765.0,947.0,127056.0,37.0,74020.0,5990.0,74020.0,165.0,0.0,980.0,130880.0,165.0,37.0,67064.0,352.0,5297.0,67064.0,164.0,0.0,980.0,130752.0,164.0,38.0,2.0,68997.0,352.0,6213.0,68997.0,967.0,129296.0,38.0,69033.0,6213.0,69033.0,164.0,0.0,957.0,128176.0,164.0,39.0,3.0,67677.0,5937.0,67677.0,152.0,0.0,1152.0,148480.0,152.0,56.0,10.0,133868.0,352.0,7053.0,133868.0,152.0,0.0,1152.0,148480.0,152.0,56.0,11.0,131881.0,352.0,8353.0,131881.0,152.0,0.0,1152.0,148480.0,152.0,56.0,14.0,63922.0,352.0,8353.0,63922.0,153.0,0.0,1180.0,151744.0,153.0,56.0,4.0,122322.0,8407.0,122322.0,1
165.0,1.0,0.0,982.0,131232.0,166.0,38.0,6.0,70206.0,352.0,4808.0,70206.0,162.0,1.0,0.0,925.0,124464.0,163.0,37.0,2.0,67765.0,5818.0,67765.0,947.0,127056.0,37.0,74020.0,5990.0,74020.0,165.0,0.0,980.0,130880.0,165.0,37.0,67064.0,352.0,5297.0,67064.0,164.0,0.0,980.0,130752.0,164.0,38.0,2.0,68997.0,352.0,6213.0,68997.0,967.0,129296.0,38.0,69033.0,6213.0,69033.0,164.0,0.0,957.0,128176.0,164.0,39.0,3.0,67677.0,5937.0,67677.0,152.0,0.0,1152.0,148480.0,152.0,56.0,10.0,133868.0,352.0,7053.0,133868.0,152.0,0.0,1152.0,148480.0,152.0,56.0,11.0,131881.0,352.0,8353.0,131881.0,152.0,0.0,1152.0,148480.0,152.0,56.0,14.0,63922.0,352.0,8353.0,63922.0,153.0,0.0,1180.0,151744.0,153.0,56.0,4.0,122322.0,8407.0,122322.0,1
165.0,1.0,0.0,982.0,131232.0,166.0,38.0,6.0,70206.0,352.0,4808.0,70206.0,162.0,1.0,0.0,925.0,124464.0,163.0,37.0,2.0,67765.0,5818.0,67765.0,947.0,127056.0,37.0,74020.0,5990.0,74020.0,165.0,0.0,980.0,130880.0,165.0,37.0,67064.0,352.0,5297.0,67064.0,164.0,0.0,980.0,130752.0,164.0,38.0,2.0,68997.0,352.0,6213.0,68997.0,967.0,129296.0,38.0,69033.0,6213.0,69033.0,164.0,0.0,957.0,128176.0,164.0,39.0,3.0,67677.0,5937.0,67677.0,152.0,0.0,1152.0,148480.0,152.0,56.0,10.0,133868.0,352.0,7053.0,133868.0,152.0,0.0,1152.0,148480.0,152.0,56.0,11.0,131881.0,352.0,8353.0,131881.0,152.0,0.0,1152.0,148480.0,152.0,56.0,14.0,63922.0,352.0,8353.0,63922.0,153.0,0.0,1180.0,151744.0,153.0,56.0,4.0,122322.0,8407.0,122322.0,1
165.0,1.0,0.0,982.0,131232.0,166.0,38.0,6.0,70206.0,352.0,4808.0,70206.0,162.0,1.0,0.0,925.0,124464.0,163.0,37.0,2.0,67765.0,5818.0,67765.0,947.0,127056.0,37.0,74020.0,5990.0,74020.0,165.0,0.0,980.0,130880.0,165.0,37.0,67064.0,352.0,5297.0,67064.0,164.0,0.0,980.0,130752.0,164.0,38.0,2.0,68997.0,352.0,6213.0,68997.0,967.0,129296.0,38.0,69033.0,6213.0,69033.0,164.0,0.0,957.0,128176.0,164.0,39.0,3.0,67677.0,5937.0,67677.0,152.0,0.0,1152.0,148480.0,152.0,56.0,10.0,133868.0,352.0,7053.0,133868.0,152.0,0.0,1152.0,148480.0,152.0,56.0,11.0,131881.0,352.0,8353.0,131881.0,152.0,0.0,1152.0,148480.0,152.0,56.0,14.0,63922.0,352.0,8353.0,63922.0,153.0,0.0,1180.0,151744.0,153.0,56.0,4.0,122322.0,8407.0,122322.0,0
165.0,1.0,0.0,982.0,131232.0,166.0,38.0,6.0,70206.0,352.0,4808.0,70206.0,162.0,1.0,0.0,925.0,124464.0,163.0,37.0,2.0,67765.0,5818.0,67765.0,947.0,127056.0,37.0,74020.0,5990.0,74020.0,165.0,0.0,980.0,130880.0,165.0,37.0,67064.0,352.0,5297.0,67064.0,164.0,0.0,980.0,130752.0,164.0,38.0,2.0,68997.0,352.0,6213.0,68997.0,967.0,129296.0,38.0,69033.0,6213.0,69033.0,164.0,0.0,957.0,128176.0,164.0,39.0,3.0,67677.0,5937.0,67677.0,152.0,0.0,1152.0,148480.0,152.0,56.0,10.0,133868.0,352.0,7053.0,133868.0,152.0,0.0,1152.0,148480.0,152.0,56.0,11.0,131881.0,352.0,8353.0,131881.0,152.0,0.0,1152.0,148480.0,152.0,56.0,14.0,63922.0,352.0,8353.0,63922.0,153.0,0.0,1180.0,151744.0,153.0,56.0,4.0,122322.0,8407.0,122322.0,0
165.0,1.0,0.0,982.0,131232.0,166.0,38.0,6.0,70206.0,352.0,4808.0,70206.0,162.0,1.0,0.0,925.0,124464.0,163.0,37.0,2.0,67765.0,5818.0,67765.0,947.0,127056.0,37.0,74020.0,5990.0,74020.0,165.0,0.0,980.0,130880.0,165.0,37.0,67064.0,352.0,5297.0,67064.0,164.0,0.0,980.0,130752.0,164.0,38.0,2.0,68997.0,352.0,6213.0,68997.0,967.0,129296.0,38.0,69033.0,6213.0,69033.0,164.0,0.0,957.0,128176.0,164.0,39.0,3.0,67677.0,5937.0,67677.0,152.0,0.0,1152.0,148480.0,152.0,56.0,10.0,133868.0,352.0,7053.0,133868.0,152.0,0.0,1152.0,148480.0,152.0,56.0,11.0,131881.0,352.0,8353.0,131881.0,152.0,0.0,1152.0,148480.0,152.0,56.0,14.0,63922.0,352.0,8353.0,63922.0,153.0,0.0,1180.0,151744.0,153.0,56.0,4.0,122322.0,8407.0,122322.0,0
165.0,1.0,0.0,982.0,131232.0,166.0,38.0,6.0,70206.0,352.0,4808.0,70206.0,162.0,1.0,0.0,925.0,124464.0,163.0,37.0,2.0,67765.0,5818.0,67765.0,947.0,127056.0,37.0,74020.0,5990.0,74020.0,165.0,0.0,980.0,130880.0,165.0,37.0,67064.0,352.0,5297.0,67064.0,164.0,0.0,980.0,130752.0,164.0,38.0,2.0,68997.0,352.0,6213.0,68997.0,967.0,129296.0,38.0,69033.0,6213.0,69033.0,164.0,0.0,957.0,128176.0,164.0,39.0,3.0,67677.0,5937.0,67677.0,152.0,0.0,1152.0,148480.0,152.0,56.0,10.0,133868.0,352.0,7053.0,133868.0,152.0,0.0,1152.0,148480.0,152.0,56.0,11.0,131881.0,352.0,8353.0,131881.0,152.0,0.0,1152.0,148480.0,152.0,56.0,14.0,63922.0,352.0,8353.0,63922.0,153.0,0.0,1180.0,151744.0,153.0,56.0,4.0,122322.0,8407.0,122322.0,0
165.0,1.0,0.0,982.0,131232.0,166.0,38.0,6.0,70206.0,352.0,4808.0,70206.0,162.0,1.0,0.0,925.0,124464.0,163.0,37.0,2.0,67765.0,5818.0,67765.0,947.0,127056.0,37.0,74020.0,5990.0,74020.0,165.0,0.0,980.0,130880.0,165.0,37.0,67064.0,352.0,5297.0,67064.0,164.0,0.0,980.0,130752.0,164.0,38.0,2.0,68997.0,352.0,6213.0,68997.0,967.0,129296.0,38.0,69033.0,6213.0,69033.0,164.0,0.0,957.0,128176.0,164.0,39.0,3.0,67677.0,5937.0,67677.0,152.0,0.0,1152.0,148480.0,152.0,56.0,10.0,133868.0,352.0,7053.0,133868.0,152.0,0.0,1152.0,148480.0,152.0,56.0,11.0,131881.0,352.0,8353.0,131881.0,152.0,0.0,1152.0,148480.0,152.0,56.0,14.0,63922.0,352.0,8353.0,63922.0,153.0,0.0,1180.0,151744.0,153.0,56.0,4.0,122322.0,8407.0,122322.0,0
165.0,1.0,0.0,982.0,131232.0,166.0,38.0,6.0,70206.0,352.0,4808.0,70206.0,162.0,1.0,0.0,925.0,124464.0,163.0,37.0,2.0,67765.0,5818.0,67765.0,947.0,127056.0,37.0,74020.0,5990.0,74020.0,165.0,0.0,980.0,130880.0,165.0,37.0,67064.0,352.0,5297.0,67064.0,164.0,0.0,980.0,130752.0,164.0,38.0,2.0,68997.0,352.0,6213.0,68997.0,967.0,129296.0,38.0,69033.0,6213.0,69033.0,164.0,0.0,957.0,128176.0,164.0,39.0,3.0,67677.0,5937.0,67677.0,152.0,0.0,1152.0,148480.0,152.0,56.0,10.0,133868.0,352.0,7053.0,133868.0,152.0,0.0,1152.0,148480.0,152.0,56.0,11.0,131881.0,352.0,8353.0,131881.0,152.0,0.0,1152.0,148480.0,152.0,56.0,14.0,63922.0,352.0,8353.0,63922.0,153.0,0.0,1180.0,151744.0,153.0,56.0,4.0,122322.0,8407.0,122322.0,0
165.0,1.0,0.0,982.0,131232.0,166.0,38.0,6.0,70206.0,352.0,4808.0,70206.0,162.0,1.0,0.0,925.0,124464.0,163.0,37.0,2.0,67765.0,5818.0,67765.0,947.0,127056.0,37.0,74020.0,5990.0,74020.0,165.0,0.0,980.0,130880.0,165.0,37.0,67064.0,352.0,5297.0,67064.0,164.0,0.0,980.0,130752.0,164.0,38.0,2.0,68997.0,352.0,6213.0,68997.0,967.0,129296.0,38.0,69033.0,6213.0,69033.0,164.0,0.0,957.0,128176.0,164.0,39.0,3.0,67677.0,5937.0,67677.0,152.0,0.0,1152.0,148480.0,152.0,56.0,10.0,133868.0,352.0,7053.0,133868.0,152.0,0.0,1152.0,148480.0,152.0,56.0,11.0,131881.0,352.0,8353.0,131881.0,152.0,0.0,1152.0,148480.0,152.0,56.0,14.0,63922.0,352.0,8353.0,63922.0,153.0,0.0,1180.0,151744.0,153.0,56.0,4.0,122322.0,8407.0,122322.0,0
165.0,1.0,0.0,982.0,131232.0,166.0,38.0,6.0,70206.0,352.0,4808.0,70206.0,162.0,1.0,0.0,925.0,124464.0,163.0,37.0,2.0,67765.0,5818.0,67765.0,947.0,127056.0,37.0,74020.0,5990.0,74020.0,165.0,0.0,980.0,130880.0,165.0,37.0,67064.0,352.0,5297.0,67064.0,164.0,0.0,980.0,130752.0,164.0,38.0,2.0,68997.0,352.0,6213.0,68997.0,967.0,129296.0,38.0,69033.0,6213.0,69033.0,164.0,0.0,957.0,128176.0,164.0,39.0,3.0,67677.0,5937.0,67677.0,152.0,0.0,1152.0,148480.0,152.0,56.0,10.0,133868.0,352.0,7053.0,133868.0,152.0,0.0,1152.0,148480.0,152.0,56.0,11.0,131881.0,352.0,8353.0,131881.0,152.0,0.0,1152.0,148480.0,152.0,56.0,14.0,63922.0,352.0,8353.0,63922.0,153.0,0.0,1180.0,151744.0,153.0,56.0,4.0,122322.0,8407.0,122322.0,0
165.0,1.0,0.0,982.0,131232.0,166.0,38.0,6.0,70206.0,352.0,4808.0,70206.0,162.0,1.0,0.0,925.0,124464.0,163.0,37.0,2.0,67765.0,5818.0,67765.0,947.0,127056.0,37.0,74020.0,5990.0,74020.0,165.0,0.0,980.0,130880.0,165.0,37.0,67064.0,352.0,5297.0,67064.0,164.0,0.0,980.0,130752.0,164.0,38.0,2.0,68997.0,352.0,6213.0,68997.0,967.0,129296.0,38.0,69033.0,6213.0,69033.0,164.0,0.0,957.0,128176.0,164.0,39.0,3.0,67677.0,5937.0,67677.0,152.0,0.0,1152.0,148480.0,152.0,56.0,10.0,133868.0,352.0,7053.0,133868.0,152.0,0.0,1152.0,148480.0,152.0,56.0,11.0,131881.0,352.0,8353.0,131881.0,152.0,0.0,1152.0,148480.0,152.0,56.0,14.0,63922.0,352.0,8353.0,63922.0,153.0,0.0,1180.0,151744.0,153.0,56.0,4.0,122322.0,8407.0,122322.0,0
165.0,1.0,0.0,982.0,131232.0,166.0,38.0,6.0,70206.0,352.0,4808.0,70206.0,162.0,1.0,0.0,925.0,124464.0,163.0,37.0,2.0,67765.0,5818.0,67765.0,947.0,127056.0,37.0,74020.0,5990.0,74020.0,165.0,0.0,980.0,130880.0,165.0,37.0,67064.0,352.0,5297.0,67064.0,164.0,0.0,980.0,130752.0,164.0,38.0,2.0,68997.0,352.0,6213.0,68997.0,967.0,129296.0,38.0,69033.0,6213.0,69033.0,164.0,0.0,957.0,128176.0,164.0,39.0,3.0,67677.0,5937.0,67677.0,152.0,0.0,1152.0,148480.0,152.0,56.0,10.0,133868.0,352.0,7053.0,133868.0,152.0,0.0,1152.0,148480.0,152.0,56.0,11.0,131881.0,352.0,8353.0,131881.0,152.0,0.0,1152.0,148480.0,152.0,56.0,14.0,63922.0,352.0,8353.0,63922.0,153.0,0.0,1180.0,151744.0,153.0,56.0,4.0,122322.0,8407.0,122322.0,0
165.0,1.0,0.0,982.0,131232.0,166.0,38.0,6.0,70206.0,352.0,4808.0,70206.0,162.0,1.0,0.0,925.0,124464.0,163.0,37.0,2.0,67765.0,5818.0,67765.0,947.0,127056.0,37.0,74020.0,5990.0,74020.0,165.0,0.0,980.0,130880.0,165.0,37.0,67064.0,352.0,5297.0,67064.0,164.0,0.0,980.0,130752.0,164.0,38.0,2.0,68997.0,352.0,6213.0,68997.0,967.0,129296.0,38.0,69033.0,6213.0,69033.0,164.0,0.0,957.0,128176.0,164.0,39.0,3.0,67677.0,5937.0,67677.0,152.0,0.0,1152.0,148480.0,152.0,56.0,10.0,133868.0,352.0,7053.0,133868.0,152.0,0.0,1152.0,148480.0,152.0,56.0,11.0,131881.0,352.0,8353.0,131881.0,152.0,0.0,1152.0,148480.0,152.0,56.0,14.0,63922.0,352.0,8353.0,63922.0,153.0,0.0,1180.0,151744.0,153.0,56.0,4.0,122322.0,8407.0,122322.0,0
165.0,1.0,0.0,982.0,131232.0,166.0,38.0,6.0,70206.0,352.0,4808.0,70206.0,162.0,1.0,0.0,925.0,124464.0,163.0,37.0,2.0,67765.0,5818.0,67765.0,947.0,127056.0,37.0,74020.0,5990.0,74020.0,165.0,0.0,980.0,130880.0,165.0,37.0,67064.0,352.0,5297.0,67064.0,164.0,0.0,980.0,130752.0,164.0,38.0,2.0,68997.0,352.0,6213.0,68997.0,967.0,129296.0,38.0,69033.0,6213.0,69033.0,164.0,0.0,957.0,128176.0,164.0,39.0,3.0,67677.0,5937.0,67677.0,152.0,0.0,1116.0,144448.0,152.0,56.0,10.0,134260.0,352.0,6261.0,134260.0,152.0,0.0,1116.0,144448.0,152.0,56.0,11.0,132273.0,352.0,8341.0,132273.0,152.0,0.0,1152.0,148480.0,152.0,56.0,14.0,63922.0,352.0,8353.0,63922.0,0.0,153.0,0.0,19584.0,153.0,0.0,5.0,122322.0,63.0,122322.0,0
165.0,1.0,0.0,982.0,131232.0,166.0,30.0,6.0,70206.0,352.0,4808.0,70206.0,162.0,1.0,0.0,925.0,124464.0,163.0,37.0,2.0,67765.0,5818.0,67765.0,1051.0,138704.0,29.0,74069.0,4696.0,74069.0,165.0,0.0,980.0,130880.0,165.0,37.0,67064.0,352.0,5297.0,67064.0,164.0,0.0,980.0,130752.0,164.0,38.0,2.0,68997.0,352.0,6213.0,68997.0,967.0,129296.0,38.0,69033.0,6213.0,69033.0,164.0,0.0,957.0,128176.0,164.0,39.0,3.0,67677.0,5937.0,67677.0,152.0,0.0,1116.0,144448.0,152.0,56.0,10.0,134260.0,352.0,6261.0,134260.0,152.0,0.0,1116.0,144448.0,152.0,56.0,11.0,132273.0,352.0,8341.0,132273.0,152.0,0.0,1116.0,144448.0,152.0,56.0,14.0,64314.0,352.0,8341.0,64314.0,0.0,153.0,0.0,19584.0,153.0,0.0,5.0,122322.0,63.0,122322.0,1
