0,1,2,3,4,5,6,7,8
CCC,BAA,CCC,BBB,CCC,CCC,CCC,BBB,ACC
CCC,AAB,CCC,BBB,CCC,CCB,CCC,BBB,CCC
CCC,ABA,CCB,BBB,CCC,CBB,CCC,BBB,CCC
CCC,BAB,CBB,BBB,CCC,BBB,CCC,BBB,CCC
CCC,ABB,BBB,BBB,CCC,BBB,CCC,BBB,CCB
CCC,BBC,BBA,BBA,CCC,BBB,CCC,BBB,CBB
CCC,BCC,BAA,BAA,CCC,BBB,CCC,BBA,BBB
CCC,CCB,AAA,AAA,CCC,BBB,CCC,BAA,BBB
CCC,CBC,AAA,AAB,CCC,BBA,CCC,AAA,BBB
CCC,BCB,AAA,ABB,CCC,BAA,CCC,AAA,BBB
CCC,CBC,AAB,BBB,CCC,AAA,CCC,AAA,BBB
CCC,BCB,ABB,BBB,CCC,AAA,CCC,AAA,BBA
CCC,CBC,BBB,BBB,CCC,AAA,CCC,AAA,BAB
CCC,BCC,BBB,BBB,CCC,AAA,CCC,AAB,ABB
CCC,CCB,BBB,BBA,CCC,AAB,CCC,ABB,BBB
CCC,CBB,BBB,BAB,CCC,ABB,CCC,BBB,BBA
CCC,BBB,BBB,ABB,CCC,BBB,CCC,BBB,BAB
CCC,BBB,BBC,BBB,CCC,BBB,CCC,BBB,ABB
CCC,BBB,BCC,BBB,CCC,BBB,CCC,BBA,BBA
CCC,BBA,CCB,BBB,CCC,BBA,CCC,BAA,BAB
CCC,BAA,CBC,BBB,CCC,BAA,CCC,AAB,ABB
CCC,AAA,BCC,BBB,CCC,AAA,CCC,ABB,BBB
CCC,AAA,CCB,BBB,CCC,AAA,CCC,BBA,BBB
CCC,AAA,CBB,BBB,CCC,AAA,CCC,BAA,BBB
CCC,AAA,BBB,BBB,CCC,AAB,CCC,AAA,BBB
CCC,AAA,BBB,BBB,CCC,ABB,CCC,AAA,BBB
CCC,AAB,BBB,BBB,CCC,BBB,CCC,AAB,BBA
